Código IBGE,primeira_estacao_3g,n_estacoes_3g_total,Município-UF,UF,operadora_primeira,faixa_primeira,ano_primeira_3g,mes_primeira_3g,trimestre_primeira_3g
4312617,2000-12-01,4,Muitos Capões - RS,RS,VIVO,850,2000,12,4
5215231,2000-12-01,92,Novo Gama - GO,GO,CLARO,850,2000,12,4
5203302,2000-12-01,35,Bela Vista de Goiás - GO,GO,CLARO,2100,2000,12,4
1302900,2001-01-01,56,Maués - AM,AM,CLARO,2100,2001,1,1
4321832,2001-01-01,13,Três Forquilhas - RS,RS,VIVO,850,2001,1,1
1504703,2001-01-01,36,Moju - PA,PA,VIVO,2100,2001,1,1
1506138,2001-01-01,109,Redenção - PA,PA,VIVO,850,2001,1,1
4304952,2001-01-01,9,Caseiros - RS,RS,VIVO,2100,2001,1,1
1508100,2001-01-01,86,Tucuruí - PA,PA,VIVO,2100,2001,1,1
4312625,2001-01-01,11,Muliterno - RS,RS,VIVO,850,2001,1,1
4305207,2001-01-01,9,Cerro Largo - RS,RS,TIM,2100,2001,1,1
4306932,2001-01-01,4,Entre-Ijuís - RS,RS,CLARO,850,2001,1,1
4310009,2001-01-01,12,Ibirubá - RS,RS,CLARO,850,2001,1,1
1506187,2001-01-01,28,Rondon do Pará - PA,PA,VIVO,2100,2001,1,1
4308607,2001-01-01,79,Garibaldi - RS,RS,CLARO,850,2001,1,1
3111408,2001-01-01,15,Campo Florido - MG,MG,TIM,850,2001,1,1
3120706,2001-01-01,14,Cruzeiro da Fortaleza - MG,MG,ALGAR,2100,2001,1,1
2103604,2001-01-01,27,Coroatá - MA,MA,CLARO,850,2001,1,1
2102325,2001-01-01,16,Buriticupu - MA,MA,CLARO,850,2001,1,1
3543105,2001-01-01,6,Ribeirão Corrente - SP,SP,TIM,2100,2001,1,1
4303558,2001-01-01,4,Camargo - RS,RS,CLARO,850,2001,1,1
1702109,2001-01-01,243,Araguaína - TO,TO,CLARO,2100,2001,1,1
4304408,2001-01-01,86,Canela - RS,RS,VIVO,2100,2001,1,1
2105427,2001-01-01,14,Itinga do Maranhão - MA,MA,VIVO,850,2001,1,1
2906303,2001-02-01,43,Canavieiras - BA,BA,VIVO,850,2001,2,1
3162948,2001-02-01,9,São José da Barra - MG,MG,VIVO,850,2001,2,1
3136603,2001-02-01,9,Nova União - MG,MG,CLARO,2100,2001,2,1
3161908,2001-02-01,25,São Gonçalo do Rio Abaixo - MG,MG,CLARO,2100,2001,2,1
3104809,2001-02-01,12,Augusto de Lima - MG,MG,VIVO,850,2001,2,1
3111002,2001-02-01,23,Campestre - MG,MG,VIVO,850,2001,2,1
2929909,2001-02-01,29,Seabra - BA,BA,TIM,850,2001,2,1
4306007,2001-02-01,16,Crissiumal - RS,RS,VIVO,2100,2001,2,1
3109907,2001-02-01,14,Caetanópolis - MG,MG,VIVO,2100,2001,2,1
3109204,2001-02-01,13,Buenópolis - MG,MG,CLARO,2100,2001,2,1
5002209,2001-02-01,22,Bonito - MS,MS,VIVO,2100,2001,2,1
3548609,2001-02-01,18,São Bento do Sapucaí - SP,SP,TIM,850,2001,2,1
4306973,2001-02-01,8,Erebango - RS,RS,VIVO,850,2001,2,1
3520301,2001-02-01,20,Iguape - SP,SP,VIVO,2100,2001,2,1
3107703,2001-02-01,9,Bom Jesus do Amparo - MG,MG,VIVO,2100,2001,2,1
2905206,2001-02-01,25,Caetité - BA,BA,VIVO,2100,2001,2,1
2901007,2001-02-01,20,Amargosa - BA,BA,TIM,2100,2001,2,1
2806107,2001-02-01,17,Rosário do Catete - SE,SE,VIVO,850,2001,2,1
3144359,2001-02-01,12,Naque - MG,MG,CLARO,2100,2001,2,1
4322327,2001-02-01,6,Turuçu - RS,RS,CLARO,850,2001,2,1
4323408,2001-02-01,6,Vila Maria - RS,RS,TIM,2100,2001,2,1
3164605,2001-02-01,18,São Sebastião do Oeste - MG,MG,VIVO,850,2001,2,1
4302584,2001-02-01,8,Bozano - RS,RS,VIVO,850,2001,2,1
3538501,2001-02-01,15,Piquete - SP,SP,CLARO,2100,2001,2,1
3155702,2001-02-01,18,Rio Piracicaba - MG,MG,VIVO,850,2001,2,1
2803609,2001-02-01,15,Laranjeiras - SE,SE,VIVO,2100,2001,2,1
2919504,2001-03-01,29,Livramento de Nossa Senhora - BA,BA,VIVO,2100,2001,3,1
2928901,2001-03-01,32,São Desidério - BA,BA,VIVO,850,2001,3,1
2917607,2001-03-01,14,Jaguaquara - BA,BA,TIM,850,2001,3,1
2512903,2001-04-01,17,Rio Tinto - PB,PB,VIVO,2100,2001,4,2
4301875,2001-04-01,4,Barra do Quaraí - RS,RS,VIVO,850,2001,4,2
4321352,2001-04-01,8,Tavares - RS,RS,VIVO,850,2001,4,2
4311106,2001-04-01,22,Jaguari - RS,RS,VIVO,2100,2001,4,2
3135100,2001-05-01,37,Janaúba - MG,MG,TIM,2100,2001,5,2
3108404,2001-05-01,13,Botelhos - MG,MG,VIVO,850,2001,5,2
3531902,2001-05-01,31,Morro Agudo - SP,SP,ALGAR,850,2001,5,2
3138609,2001-05-01,20,Lima Duarte - MG,MG,VIVO,850,2001,5,2
3101904,2001-05-01,14,Alpinópolis - MG,MG,TIM,850,2001,5,2
3138005,2001-05-01,13,Laranjal - MG,MG,VIVO,2100,2001,5,2
3167103,2001-05-01,30,Serro - MG,MG,VIVO,850,2001,5,2
3104601,2001-05-01,24,Astolfo Dutra - MG,MG,VIVO,850,2001,5,2
1702554,2001-05-01,8,Augustinópolis - TO,TO,VIVO,850,2001,5,2
3169000,2001-05-01,13,Tocantins - MG,MG,VIVO,850,2001,5,2
2306801,2001-05-01,3,Jaguaribara - CE,CE,VIVO,2100,2001,5,2
3103405,2001-05-01,28,Araçuaí - MG,MG,VIVO,850,2001,5,2
3140506,2001-05-01,28,Martinho Campos - MG,MG,VIVO,850,2001,5,2
1700707,2001-05-01,8,Alvorada - TO,TO,VIVO,850,2001,5,2
3165206,2001-05-01,11,São Thomé das Letras - MG,MG,TIM,2100,2001,5,2
3133303,2001-05-01,12,Itaobim - MG,MG,VIVO,850,2001,5,2
4302907,2001-06-01,16,Cacequi - RS,RS,CLARO,850,2001,6,2
3550001,2001-06-01,44,São Luís do Paraitinga - SP,SP,TIM,2100,2001,6,2
1506559,2001-06-01,16,Santa Luzia do Pará - PA,PA,CLARO,850,2001,6,2
1508407,2001-06-01,72,Xinguara - PA,PA,VIVO,2100,2001,6,2
4314308,2001-06-01,11,Pejuçara - RS,RS,VIVO,2100,2001,6,2
2111508,2001-06-01,18,São Mateus do Maranhão - MA,MA,VIVO,850,2001,6,2
3557303,2001-06-01,15,Estiva Gerbi - SP,SP,CLARO,850,2001,6,2
3511706,2001-06-01,25,Charqueada - SP,SP,VIVO,850,2001,6,2
4322855,2001-06-01,1,Vespasiano Corrêa - RS,RS,CLARO,850,2001,6,2
3126000,2001-07-01,10,Florestal - MG,MG,VIVO,850,2001,7,3
3157708,2001-07-01,23,Santa Juliana - MG,MG,VIVO,2100,2001,7,3
2915809,2001-07-01,16,Itambé - BA,BA,VIVO,2100,2001,7,3
5202502,2001-07-01,8,Aruanã - GO,GO,VIVO,2100,2001,7,3
1100288,2001-07-01,34,Rolim de Moura - RO,RO,CLARO,2100,2001,7,3
2203909,2001-07-01,78,Floriano - PI,PI,CLARO,2100,2001,7,3
5205406,2001-07-01,19,Ceres - GO,GO,CLARO,850,2001,7,3
4127106,2001-07-01,42,Telêmaco Borba - PR,PR,CLARO,2100,2001,7,3
4110953,2001-07-01,13,Itaipulândia - PR,PR,TIM,850,2001,7,3
5218508,2001-07-01,9,Quirinópolis - GO,GO,CLARO,2100,2001,7,3
2914901,2001-07-01,31,Itacaré - BA,BA,CLARO,2100,2001,7,3
2921203,2001-07-01,21,Miguel Calmon - BA,BA,VIVO,2100,2001,7,3
3149804,2001-07-01,18,Perdizes - MG,MG,ALGAR,2100,2001,7,3
2921708,2001-07-01,19,Morro do Chapéu - BA,BA,CLARO,2100,2001,7,3
2931905,2001-07-01,8,Tucano - BA,BA,VIVO,2100,2001,7,3
2927002,2001-07-01,29,Rio Real - BA,BA,VIVO,850,2001,7,3
4301503,2001-07-01,13,Augusto Pestana - RS,RS,CLARO,850,2001,7,3
3554300,2001-08-01,31,Teodoro Sampaio - SP,SP,CLARO,850,2001,8,3
1500131,2001-08-01,13,Abel Figueiredo - PA,PA,VIVO,850,2001,8,3
2110708,2001-08-01,20,São Domingos do Maranhão - MA,MA,CLARO,850,2001,8,3
3509452,2001-08-01,10,Campina do Monte Alegre - SP,SP,VIVO,850,2001,8,3
2110005,2001-08-01,18,Santa Luzia - MA,MA,VIVO,850,2001,8,3
1300680,2001-08-01,15,Boa Vista do Ramos - AM,AM,CLARO,850,2001,8,3
2613305,2001-08-01,16,São Joaquim do Monte - PE,PE,TIM,850,2001,8,3
5200605,2001-08-01,10,Alto Paraíso de Goiás - GO,GO,TIM,2100,2001,8,3
1507474,2001-08-01,11,São João de Pirabas - PA,PA,VIVO,850,2001,8,3
2201200,2001-08-01,22,Barras - PI,PI,CLARO,850,2001,8,3
3202256,2001-08-01,24,Governador Lindenberg - ES,ES,VIVO,850,2001,8,3
5107958,2001-08-01,125,Tangará da Serra - MT,MT,CLARO,850,2001,8,3
3203346,2001-08-01,28,Marechal Floriano - ES,ES,VIVO,850,2001,8,3
5003801,2001-08-01,25,Fátima do Sul - MS,MS,VIVO,850,2001,8,3
3126307,2001-08-01,5,Fortaleza de Minas - MG,MG,VIVO,850,2001,8,3
3505351,2001-08-01,21,Barra do Chapéu - SP,SP,VIVO,850,2001,8,3
3203809,2001-08-01,20,Muqui - ES,ES,VIVO,2100,2001,8,3
2601052,2001-08-01,19,Araçoiaba - PE,PE,CLARO,850,2001,8,3
3517505,2001-08-01,19,Guapiaçu - SP,SP,VIVO,850,2001,8,3
3514106,2001-08-01,18,Dois Córregos - SP,SP,VIVO,2100,2001,8,3
5104609,2001-09-01,15,Itiquira - MT,MT,VIVO,2100,2001,9,3
5205513,2001-09-01,14,Cocalzinho de Goiás - GO,GO,VIVO,850,2001,9,3
5105622,2001-09-01,37,Mirassol d'Oeste - MT,MT,CLARO,850,2001,9,3
4124053,2001-09-01,11,Santa Terezinha de Itaipu - PR,PR,CLARO,2100,2001,9,3
3104304,2001-09-01,10,Areado - MG,MG,VIVO,850,2001,9,3
5209952,2001-09-01,10,Indiara - GO,GO,VIVO,850,2001,9,3
5216304,2001-09-01,6,Paranaiguara - GO,GO,ALGAR,850,2001,9,3
3510906,2001-09-01,7,Cássia dos Coqueiros - SP,SP,VIVO,2100,2001,9,3
5215256,2001-09-01,2,Novo Planalto - GO,GO,VIVO,850,2001,9,3
3532306,2001-10-01,38,Natividade da Serra - SP,SP,CLARO,850,2001,10,4
5212808,2001-10-01,5,Mara Rosa - GO,GO,CLARO,850,2001,10,4
4217006,2001-10-01,15,São Ludgero - SC,SC,CLARO,2100,2001,10,4
4111506,2001-10-01,12,Ivaiporã - PR,PR,TIM,850,2001,10,4
4126504,2001-10-01,19,Sertanópolis - PR,PR,TIM,850,2001,10,4
2930774,2001-10-01,9,Sobradinho - BA,BA,TIM,850,2001,10,4
2917102,2001-10-01,8,Itororó - BA,BA,VIVO,850,2001,10,4
3553807,2001-10-01,26,Taquarituba - SP,SP,TIM,2100,2001,10,4
4206702,2001-10-01,7,Herval d'Oeste - SC,SC,CLARO,2100,2001,10,4
4207304,2001-10-01,40,Imbituba - SC,SC,VIVO,2100,2001,10,4
3171204,2001-10-01,101,Vespasiano - MG,MG,CLARO,2100,2001,10,4
3162955,2001-10-01,12,São José da Lapa - MG,MG,VIVO,850,2001,10,4
5204706,2001-10-01,11,Campinorte - GO,GO,VIVO,850,2001,10,4
2916302,2001-10-01,6,Itapebi - BA,BA,VIVO,2100,2001,10,4
3135803,2001-10-01,17,Jequitinhonha - MG,MG,VIVO,850,2001,10,4
4107504,2001-11-01,20,Engenheiro Beltrão - PR,PR,CLARO,2100,2001,11,4
4126306,2001-11-01,12,Sengés - PR,PR,VIVO,850,2001,11,4
4120002,2001-11-01,10,Porecatu - PR,PR,VIVO,850,2001,11,4
4104907,2001-11-01,45,Castro - PR,PR,VIVO,2100,2001,11,4
5000856,2001-11-01,25,Angélica - MS,MS,VIVO,2100,2001,11,4
4114104,2001-11-01,14,Mandaguaçu - PR,PR,CLARO,2100,2001,11,4
4211504,2001-11-01,7,Nova Trento - SC,SC,CLARO,2100,2001,11,4
2702306,2001-11-01,55,Coruripe - AL,AL,CLARO,2100,2001,11,4
4118808,2001-11-01,8,Peabiru - PR,PR,VIVO,850,2001,11,4
4102802,2001-11-01,12,Bela Vista do Paraíso - PR,PR,VIVO,850,2001,11,4
1505502,2001-12-01,96,Paragominas - PA,PA,VIVO,850,2001,12,4
4204558,2001-12-01,18,Correia Pinto - SC,SC,VIVO,850,2001,12,4
4204509,2001-12-01,18,Corupá - SC,SC,VIVO,2100,2001,12,4
1304062,2001-12-01,17,Tabatinga - AM,AM,CLARO,2100,2001,12,4
1304302,2001-12-01,24,Urucará - AM,AM,CLARO,2100,2001,12,4
3305158,2001-12-01,22,São José do Vale do Rio Preto - RJ,RJ,VIVO,850,2001,12,4
5003157,2001-12-01,6,Coronel Sapucaia - MS,MS,CLARO,850,2001,12,4
1501782,2001-12-01,41,Breu Branco - PA,PA,CLARO,2100,2001,12,4
3304607,2001-12-01,31,Santa Maria Madalena - RJ,RJ,CLARO,850,2001,12,4
3500709,2001-12-01,47,Agudos - SP,SP,TIM,2100,2001,12,4
4127601,2001-12-01,32,Tijucas do Sul - PR,PR,TIM,850,2001,12,4
1300508,2001-12-01,37,Barreirinha - AM,AM,TIM,2100,2001,12,4
4102307,2001-12-01,21,Balsa Nova - PR,PR,TIM,850,2001,12,4
2906501,2001-12-01,65,Candeias - BA,BA,VIVO,2100,2001,12,4
4104253,2002-01-01,15,Campo Magro - PR,PR,VIVO,850,2002,1,1
1600535,2002-01-01,24,Porto Grande - AP,AP,CLARO,2100,2002,1,1
4210035,2002-01-01,6,Luzerna - SC,SC,TIM,850,2002,1,1
2108603,2002-01-01,24,Pinheiro - MA,MA,CLARO,850,2002,1,1
1508357,2002-01-01,26,Vitória do Xingu - PA,PA,VIVO,850,2002,1,1
3516853,2002-01-01,50,Gavião Peixoto - SP,SP,VIVO,850,2002,1,1
4210407,2002-01-01,7,Maracajá - SC,SC,CLARO,2100,2002,1,1
1503309,2002-01-01,40,Igarapé-Miri - PA,PA,CLARO,850,2002,1,1
2613008,2002-01-01,29,São Bento do Una - PE,PE,CLARO,2100,2002,1,1
2600906,2002-01-01,14,Amaraji - PE,PE,CLARO,850,2002,1,1
1502905,2002-01-01,36,Curuçá - PA,PA,CLARO,850,2002,1,1
5104559,2002-02-01,11,Itaúba - MT,MT,VIVO,2100,2002,2,1
5103056,2002-02-01,13,Cláudia - MT,MT,VIVO,850,2002,2,1
2801009,2002-02-01,13,Campo do Brito - SE,SE,VIVO,2100,2002,2,1
5103353,2002-02-01,4,Confresa - MT,MT,TIM,2100,2002,2,1
5107065,2002-02-01,3,Querência - MT,MT,VIVO,850,2002,2,1
5106232,2002-02-01,25,Nova Olímpia - MT,MT,VIVO,850,2002,2,1
4103800,2002-02-01,12,Cambira - PR,PR,CLARO,2100,2002,2,1
4107207,2002-02-01,24,Dois Vizinhos - PR,PR,VIVO,850,2002,2,1
5208400,2002-02-01,9,Goianápolis - GO,GO,VIVO,2100,2002,2,1
2913705,2002-02-01,27,Inhambupe - BA,BA,VIVO,850,2002,2,1
2913200,2002-02-01,23,Ibotirama - BA,BA,CLARO,2100,2002,2,1
2806206,2002-02-01,10,Salgado - SE,SE,VIVO,2100,2002,2,1
2921104,2002-02-01,23,Medeiros Neto - BA,BA,TIM,2100,2002,2,1
5105580,2002-02-01,10,Marcelândia - MT,MT,VIVO,850,2002,2,1
4101101,2002-02-01,12,Andirá - PR,PR,VIVO,850,2002,2,1
5101902,2002-02-01,10,Brasnorte - MT,MT,CLARO,2100,2002,2,1
4120507,2002-02-01,13,Primeiro de Maio - PR,PR,TIM,850,2002,2,1
2912905,2002-03-01,11,Ibirataia - BA,BA,VIVO,2100,2002,3,1
4111258,2002-03-01,13,Itaperuçu - PR,PR,VIVO,850,2002,3,1
2805604,2002-03-01,14,Porto da Folha - SE,SE,VIVO,850,2002,3,1
2405801,2002-03-01,37,João Câmara - RN,RN,VIVO,2100,2002,3,1
1400308,2002-04-01,11,Mucajaí - RR,RR,VIVO,850,2002,4,2
4110078,2002-04-01,8,Imbaú - PR,PR,VIVO,850,2002,4,2
3202603,2002-04-01,26,Iconha - ES,ES,VIVO,850,2002,4,2
5219704,2002-04-01,1,Santa Terezinha de Goiás - GO,GO,VIVO,2100,2002,4,2
3200706,2002-04-01,29,Atilio Vivacqua - ES,ES,VIVO,850,2002,4,2
5214838,2002-04-01,10,Nova Crixás - GO,GO,VIVO,2100,2002,4,2
3203700,2002-04-01,34,Muniz Freire - ES,ES,TIM,2100,2002,4,2
2109452,2002-04-01,71,Raposa - MA,MA,VIVO,2100,2002,4,2
5206404,2002-04-01,3,Crixás - GO,GO,CLARO,850,2002,4,2
3203304,2002-04-01,27,Mantenópolis - ES,ES,TIM,850,2002,4,2
5004403,2002-05-01,6,Inocência - MS,MS,TIM,2100,2002,5,2
2903409,2002-05-01,24,Belmonte - BA,BA,VIVO,2100,2002,5,2
2805406,2002-05-01,27,Poço Redondo - SE,SE,VIVO,850,2002,5,2
2805505,2002-05-01,30,Poço Verde - SE,SE,VIVO,2100,2002,5,2
2800506,2002-05-01,9,Areia Branca - SE,SE,VIVO,850,2002,5,2
1200609,2002-06-01,6,Tarauacá - AC,AC,CLARO,850,2002,6,2
5007950,2002-06-01,2,Tacuru - MS,MS,VIVO,850,2002,6,2
5000906,2002-06-01,10,Antônio João - MS,MS,VIVO,850,2002,6,2
3529708,2002-06-01,21,Miguelópolis - SP,SP,CLARO,850,2002,6,2
1507805,2002-06-01,21,Senador José Porfírio - PA,PA,VIVO,2100,2002,6,2
1200302,2002-06-01,15,Feijó - AC,AC,VIVO,850,2002,6,2
3509403,2002-06-01,28,Cajuru - SP,SP,CLARO,850,2002,6,2
1502103,2002-06-01,69,Cametá - PA,PA,VIVO,2100,2002,6,2
2708907,2002-06-01,22,Satuba - AL,AL,CLARO,850,2002,6,2
2607752,2002-06-01,27,Itapissuma - PE,PE,TIM,850,2002,6,2
5219001,2002-07-01,15,Sanclerlândia - GO,GO,CLARO,850,2002,7,3
2612208,2002-07-01,32,Salgueiro - PE,PE,CLARO,2100,2002,7,3
2609907,2002-07-01,64,Ouricuri - PE,PE,TIM,850,2002,7,3
5216809,2002-07-01,4,Petrolina de Goiás - GO,GO,VIVO,850,2002,7,3
3108008,2002-07-01,18,Bom Sucesso - MG,MG,TIM,850,2002,7,3
3120805,2002-07-01,12,Cruzília - MG,MG,VIVO,2100,2002,7,3
5203203,2002-07-01,17,Barro Alto - GO,GO,CLARO,850,2002,7,3
2516003,2002-07-01,21,Solânea - PB,PB,CLARO,2100,2002,7,3
3109303,2002-07-01,28,Buritis - MG,MG,VIVO,850,2002,7,3
3140902,2002-07-01,12,Matipó - MG,MG,VIVO,2100,2002,7,3
3124203,2002-07-01,10,Espera Feliz - MG,MG,VIVO,850,2002,7,3
3132701,2002-07-01,16,Itambacuri - MG,MG,CLARO,2100,2002,7,3
3131208,2002-07-01,8,Ipanema - MG,MG,TIM,850,2002,7,3
2202000,2002-07-01,9,Buriti dos Lopes - PI,PI,CLARO,850,2002,7,3
2701407,2002-07-01,16,Campo Alegre - AL,AL,VIVO,850,2002,7,3
2207900,2002-08-01,14,Pedro II - PI,PI,VIVO,2100,2002,8,3
3304128,2002-08-01,30,Quatis - RJ,RJ,CLARO,2100,2002,8,3
1301704,2002-08-01,21,Humaitá - AM,AM,CLARO,2100,2002,8,3
1303569,2002-08-01,46,Rio Preto da Eva - AM,AM,VIVO,850,2002,8,3
2909802,2002-08-01,33,Cruz das Almas - BA,BA,VIVO,2100,2002,8,3
2931509,2002-08-01,10,Teofilândia - BA,BA,TIM,850,2002,8,3
2928604,2002-08-01,20,Santo Amaro - BA,BA,CLARO,2100,2002,8,3
3202504,2002-09-01,17,Ibiraçu - ES,ES,VIVO,850,2002,9,3
1501501,2002-09-01,89,Benevides - PA,PA,CLARO,850,2002,9,3
1501303,2002-09-01,161,Barcarena - PA,PA,VIVO,850,2002,9,3
1504422,2002-09-01,130,Marituba - PA,PA,VIVO,2100,2002,9,3
3524600,2002-09-01,19,Jacupiranga - SP,SP,TIM,2100,2002,9,3
3535101,2002-09-01,14,Palmares Paulista - SP,SP,TIM,850,2002,9,3
1506203,2002-09-01,98,Salinópolis - PA,PA,TIM,2100,2002,9,3
5208004,2002-09-01,135,Formosa - GO,GO,CLARO,2100,2002,9,3
4127502,2002-09-01,29,Tibagi - PR,PR,TIM,850,2002,9,3
4202073,2002-09-01,13,Balneário Gaivota - SC,SC,CLARO,2100,2002,9,3
3150703,2002-09-01,8,Pirajuba - MG,MG,VIVO,2100,2002,9,3
4211603,2002-10-01,18,Nova Veneza - SC,SC,TIM,850,2002,10,4
3541109,2002-10-01,20,Presidente Alves - SP,SP,CLARO,850,2002,10,4
4209151,2002-10-01,3,José Boiteux - SC,SC,VIVO,850,2002,10,4
4217709,2002-10-01,10,Sombrio - SC,SC,TIM,2100,2002,10,4
1507953,2002-10-01,73,Tailândia - PA,PA,VIVO,850,2002,10,4
2104057,2002-10-01,17,Estreito - MA,MA,TIM,2100,2002,10,4
3536505,2002-10-01,106,Paulínia - SP,SP,VIVO,2100,2002,10,4
3137106,2002-10-01,20,Lagamar - MG,MG,CLARO,2100,2002,10,4
2908200,2002-10-01,10,Conceição da Feira - BA,BA,VIVO,850,2002,10,4
3542701,2002-10-01,27,Restinga - SP,SP,VIVO,850,2002,10,4
5003488,2002-10-01,11,Dois Irmãos do Buriti - MS,MS,CLARO,2100,2002,10,4
5001243,2002-11-01,13,Aral Moreira - MS,MS,CLARO,850,2002,11,4
3139904,2002-11-01,11,Maria da Fé - MG,MG,VIVO,850,2002,11,4
5005251,2002-11-01,8,Laguna Carapã - MS,MS,VIVO,2100,2002,11,4
4119301,2002-11-01,19,Pinhão - PR,PR,TIM,850,2002,11,4
3109501,2002-11-01,19,Cabo Verde - MG,MG,CLARO,2100,2002,11,4
3158953,2002-11-01,21,Santana do Paraíso - MG,MG,TIM,2100,2002,11,4
3117504,2002-11-01,48,Conceição do Mato Dentro - MG,MG,VIVO,850,2002,11,4
3117702,2002-11-01,11,Conceição do Rio Verde - MG,MG,VIVO,850,2002,11,4
4103453,2002-11-01,12,Cafelândia - PR,PR,TIM,850,2002,11,4
3108909,2002-11-01,14,Brazópolis - MG,MG,VIVO,850,2002,11,4
3111804,2002-11-01,15,Canápolis - MG,MG,VIVO,2100,2002,11,4
3139706,2002-11-01,11,Maravilhas - MG,MG,CLARO,2100,2002,11,4
2107506,2002-11-01,164,Paço do Lumiar - MA,MA,CLARO,2100,2002,11,4
3132503,2002-11-01,25,Itamarandiba - MG,MG,VIVO,850,2002,11,4
3301108,2002-11-01,20,Cantagalo - RJ,RJ,VIVO,2100,2002,11,4
3131505,2002-11-01,9,Ipuiúna - MG,MG,VIVO,850,2002,11,4
3158300,2002-11-01,5,Santana da Vargem - MG,MG,VIVO,2100,2002,11,4
3114006,2002-11-01,7,Carmo da Mata - MG,MG,VIVO,850,2002,11,4
5209101,2002-11-01,33,Goiatuba - GO,GO,VIVO,850,2002,11,4
3112000,2002-11-01,7,Candeias - MG,MG,TIM,2100,2002,11,4
3123908,2002-11-01,13,Entre Rios de Minas - MG,MG,CLARO,2100,2002,11,4
1502939,2002-11-01,30,Dom Eliseu - PA,PA,VIVO,2100,2002,11,4
3161007,2002-11-01,26,São Domingos do Prata - MG,MG,VIVO,2100,2002,11,4
1304401,2002-11-01,30,Urucurituba - AM,AM,CLARO,850,2002,11,4
3151701,2002-11-01,9,Poço Fundo - MG,MG,VIVO,850,2002,11,4
3151008,2002-11-01,15,Piranguinho - MG,MG,VIVO,850,2002,11,4
3125705,2002-11-01,18,Felixlândia - MG,MG,VIVO,850,2002,11,4
3102001,2002-11-01,10,Alterosa - MG,MG,VIVO,850,2002,11,4
5219803,2002-11-01,3,São Domingos - GO,GO,VIVO,850,2002,11,4
3300225,2002-11-01,13,Areal - RJ,RJ,VIVO,2100,2002,11,4
4300034,2002-12-01,7,Aceguá - RS,RS,VIVO,2100,2002,12,4
2917904,2002-12-01,12,Jandaíra - BA,BA,TIM,850,2002,12,4
4104600,2002-12-01,8,Capitão Leônidas Marques - PR,PR,CLARO,2100,2002,12,4
3509254,2002-12-01,32,Cajati - SP,SP,TIM,2100,2002,12,4
4121703,2002-12-01,18,Reserva - PR,PR,CLARO,2100,2002,12,4
4101705,2002-12-01,12,Araruna - PR,PR,TIM,850,2002,12,4
4117107,2002-12-01,8,Nova Londrina - PR,PR,TIM,850,2002,12,4
3544905,2002-12-01,32,Sales Oliveira - SP,SP,VIVO,2100,2002,12,4
2305100,2002-12-01,16,Guaramiranga - CE,CE,VIVO,2100,2002,12,4
4117305,2002-12-01,31,Ortigueira - PR,PR,VIVO,850,2002,12,4
4216008,2002-12-01,9,São Carlos - SC,SC,CLARO,2100,2002,12,4
2802809,2002-12-01,10,Indiaroba - SE,SE,VIVO,2100,2002,12,4
3517703,2002-12-01,24,Guará - SP,SP,CLARO,2100,2002,12,4
4218509,2002-12-01,19,Treze Tílias - SC,SC,TIM,850,2002,12,4
4126603,2002-12-01,11,Siqueira Campos - PR,PR,TIM,850,2002,12,4
2806008,2002-12-01,11,Ribeirópolis - SE,SE,TIM,2100,2002,12,4
2105500,2002-12-01,16,João Lisboa - MA,MA,CLARO,2100,2002,12,4
4100608,2002-12-01,8,Alto Paraná - PR,PR,CLARO,2100,2002,12,4
4322376,2002-12-01,6,Unistalda - RS,RS,VIVO,2100,2002,12,4
4114005,2002-12-01,15,Mamborê - PR,PR,CLARO,2100,2002,12,4
1500107,2002-12-01,61,Abaetetuba - PA,PA,CLARO,2100,2002,12,4
4107603,2002-12-01,7,Faxinal - PR,PR,TIM,2100,2002,12,4
5005004,2002-12-01,11,Jardim - MS,MS,VIVO,850,2002,12,4
4305405,2002-12-01,12,Chiapetta - RS,RS,VIVO,2100,2002,12,4
4127403,2002-12-01,13,Terra Roxa - PR,PR,TIM,850,2002,12,4
3102803,2003-01-01,9,Andrelândia - MG,MG,VIVO,850,2003,1,1
5200175,2003-01-01,13,Água Fria de Goiás - GO,GO,VIVO,2100,2003,1,1
5003504,2003-01-01,16,Douradina - MS,MS,TIM,2100,2003,1,1
1600600,2003-02-01,170,Santana - AP,AP,VIVO,2100,2003,2,1
3117306,2003-02-01,22,Conceição das Alagoas - MG,MG,VIVO,2100,2003,2,1
3524105,2003-02-01,76,Ituverava - SP,SP,ALGAR,850,2003,2,1
2103802,2003-02-01,21,Dom Pedro - MA,MA,VIVO,850,2003,2,1
5221858,2003-02-01,115,Valparaíso de Goiás - GO,GO,VIVO,2100,2003,2,1
5200258,2003-02-01,140,Águas Lindas de Goiás - GO,GO,CLARO,2100,2003,2,1
5003306,2003-03-01,50,Coxim - MS,MS,VIVO,850,2003,3,1
1100809,2003-03-01,26,Candeias do Jamari - RO,RO,TIM,2100,2003,3,1
5006408,2003-03-01,18,Pedro Gomes - MS,MS,VIVO,850,2003,3,1
4208500,2003-03-01,9,Ituporanga - SC,SC,TIM,2100,2003,3,1
5005806,2003-03-01,6,Nioaque - MS,MS,VIVO,2100,2003,3,1
5003256,2003-03-01,11,Costa Rica - MS,MS,CLARO,2100,2003,3,1
5213806,2003-03-01,58,Morrinhos - GO,GO,CLARO,850,2003,3,1
