codigo_tse,codigo_ibge,municipio_tse,uf,nome_uf,Município-UF,primeira_estacao_3g,ano_primeira_3g,mes_primeira_3g,n_estacoes_3g_total,operadora_primeira,faixa_primeira,tem_3g_2010,tem_3g_2014,tem_3g_2018,tem_3g_2022,anos_com_3g_2014,anos_com_3g_2018,anos_com_3g_2022
21512,2512507,Queimadas,PB,Paraíba,Queimadas - PB,2000-09-01,2000,9,46,CLARO,850,1,1,1,1,14.080766598220396,18.080766598220396,22.080766598220396
21539,2512606,Quixaba,PB,Paraíba,Quixaba - PB,2009-04-01,2009,4,2,TIM,850,1,1,1,1,5.500342231348392,9.500342231348391,13.500342231348391
21555,2512705,Remígio,PB,Paraíba,Remígio - PB,2007-05-01,2007,5,10,CLARO,2100,1,1,1,1,7.4195756331279945,11.419575633127995,15.419575633127995
21571,2512804,Riacho Dos Cavalos,PB,Paraíba,Riacho dos Cavalos - PB,2010-04-01,2010,4,6,TIM,850,1,1,1,1,4.501026694045175,8.501026694045175,12.501026694045175
21598,2512903,Rio Tinto,PB,Paraíba,Rio Tinto - PB,2001-04-01,2001,4,17,VIVO,2100,1,1,1,1,13.500342231348391,17.50034223134839,21.50034223134839
21610,2513000,Salgadinho,PB,Paraíba,Salgadinho - PB,2010-04-01,2010,4,2,VIVO,2100,1,1,1,1,4.501026694045175,8.501026694045175,12.501026694045175
21636,2513109,Salgado De São Félix,PB,Paraíba,Salgado de São Félix - PB,2016-12-01,2016,12,4,CLARO,2100,0,0,1,1,0.0,1.8316221765913758,5.831622176591376
21652,2513208,Santa Cruz,PB,Paraíba,Santa Cruz - PB,2009-04-01,2009,4,2,TIM,850,1,1,1,1,5.500342231348392,9.500342231348391,13.500342231348391
21679,2513307,Santa Helena,PB,Paraíba,Santa Helena - PB,2009-04-01,2009,4,3,TIM,850,1,1,1,1,5.500342231348392,9.500342231348391,13.500342231348391
21695,2513406,Santa Luzia,PB,Paraíba,Santa Luzia - PB,1999-11-01,1999,11,15,CLARO,850,1,1,1,1,14.915811088295689,18.915811088295687,22.915811088295687
21717,2513505,Santana De Mangueira,PB,Paraíba,Santana de Mangueira - PB,2018-04-01,2018,4,2,TIM,850,0,0,1,1,0.0,0.5010266940451745,4.501026694045175
21733,2513604,Santana Dos Garrotes,PB,Paraíba,Santana dos Garrotes - PB,2009-03-01,2009,3,2,TIM,2100,1,1,1,1,5.585215605749487,9.585215605749486,13.585215605749486
21750,2513703,Santa Rita,PB,Paraíba,Santa Rita - PB,1999-11-01,1999,11,122,CLARO,850,1,1,1,1,14.915811088295689,18.915811088295687,22.915811088295687
21776,2513802,Santa Teresinha,PB,Paraíba,Santa Teresinha - PB,2009-04-01,2009,4,4,VIVO,2100,1,1,1,1,5.500342231348392,9.500342231348391,13.500342231348391
21792,2513901,São Bento,PB,Paraíba,São Bento - PB,1999-11-01,1999,11,15,TIM,2100,1,1,1,1,14.915811088295689,18.915811088295687,22.915811088295687
21814,2514008,São João Do Cariri,PB,Paraíba,São João do Cariri - PB,2021-11-01,2021,11,3,TIM,850,0,0,0,1,0.0,0.0,0.9144421629021219
21830,2514107,São João Do Tigre,PB,Paraíba,São João do Tigre - PB,2010-04-01,2010,4,3,TIM,850,1,1,1,1,4.501026694045175,8.501026694045175,12.501026694045175
21857,2514206,São José Da Lagoa Tapada,PB,Paraíba,São José da Lagoa Tapada - PB,2009-04-01,2009,4,9,VIVO,2100,1,1,1,1,5.500342231348392,9.500342231348391,13.500342231348391
21873,2514305,São José De Caiana,PB,Paraíba,São José de Caiana - PB,2018-04-01,2018,4,2,TIM,850,0,0,1,1,0.0,0.5010266940451745,4.501026694045175
21890,2514404,São José De Espinharas,PB,Paraíba,São José de Espinharas - PB,2009-04-01,2009,4,2,TIM,850,1,1,1,1,5.500342231348392,9.500342231348391,13.500342231348391
21911,2514503,São José De Piranhas,PB,Paraíba,São José de Piranhas - PB,2009-02-01,2009,2,6,CLARO,850,1,1,1,1,5.661875427789186,9.661875427789186,13.661875427789186
21938,2514602,São José Do Bonfim,PB,Paraíba,São José do Bonfim - PB,2010-01-01,2010,1,4,TIM,850,1,1,1,1,4.747433264887063,8.747433264887064,12.747433264887064
21954,2514701,São José Do Sabugi,PB,Paraíba,São José do Sabugi - PB,2017-12-01,2017,12,1,VIVO,2100,0,0,1,1,0.0,0.8323066392881588,4.832306639288158
21970,2514800,São José Dos Cordeiros,PB,Paraíba,São José dos Cordeiros - PB,2010-04-01,2010,4,2,TIM,850,1,1,1,1,4.501026694045175,8.501026694045175,12.501026694045175
21997,2514909,São Mamede,PB,Paraíba,São Mamede - PB,2017-12-01,2017,12,4,VIVO,2100,0,0,1,1,0.0,0.8323066392881588,4.832306639288158
22012,2515005,São Miguel De Taipu,PB,Paraíba,São Miguel de Taipu - PB,2017-03-01,2017,3,3,VIVO,2100,0,0,1,1,0.0,1.5852156057494866,5.585215605749487
22055,2515203,São Sebastião Do Umbuzeiro,PB,Paraíba,São Sebastião do Umbuzeiro - PB,2018-05-01,2018,5,1,VIVO,2100,0,0,1,1,0.0,0.4188911704312115,4.418891170431212
22071,2515302,Sapé,PB,Paraíba,Sapé - PB,1999-11-01,1999,11,38,CLARO,2100,1,1,1,1,14.915811088295689,18.915811088295687,22.915811088295687
22098,2515401,São Vicente Do Seridó,PB,Paraíba,São Vicente do Seridó - PB,2017-12-01,2017,12,6,CLARO,2100,0,0,1,1,0.0,0.8323066392881588,4.832306639288158
22110,2515500,Serra Branca,PB,Paraíba,Serra Branca - PB,2009-02-01,2009,2,5,VIVO,2100,1,1,1,1,5.661875427789186,9.661875427789186,13.661875427789186
22136,2515609,Serra Da Raiz,PB,Paraíba,Serra da Raiz - PB,2009-06-01,2009,6,12,CLARO,2100,1,1,1,1,5.333333333333333,9.333333333333334,13.333333333333334
22152,2515708,Serra Grande,PB,Paraíba,Serra Grande - PB,2018-04-01,2018,4,4,VIVO,2100,0,0,1,1,0.0,0.5010266940451745,4.501026694045175
22179,2515807,Serra Redonda,PB,Paraíba,Serra Redonda - PB,2017-12-01,2017,12,5,TIM,850,0,0,1,1,0.0,0.8323066392881588,4.832306639288158
22195,2515906,Serraria,PB,Paraíba,Serraria - PB,2010-04-01,2010,4,6,VIVO,850,1,1,1,1,4.501026694045175,8.501026694045175,12.501026694045175
22217,2516003,Solânea,PB,Paraíba,Solânea - PB,2002-07-01,2002,7,21,CLARO,2100,1,1,1,1,12.251882272416154,16.251882272416154,20.251882272416154
22233,2516102,Soledade,PB,Paraíba,Soledade - PB,2007-12-01,2007,12,14,CLARO,2100,1,1,1,1,6.833675564681725,10.833675564681725,14.833675564681725
22250,2516201,Sousa,PB,Paraíba,Sousa - PB,1999-11-01,1999,11,40,TIM,2100,1,1,1,1,14.915811088295689,18.915811088295687,22.915811088295687
22276,2516300,Sumé,PB,Paraíba,Sumé - PB,2005-12-01,2005,12,10,TIM,850,1,1,1,1,8.83230663928816,12.83230663928816,16.83230663928816
22292,2516409,Tacima,PB,Paraíba,Tacima - PB,2009-04-01,2009,4,6,VIVO,2100,1,1,1,1,5.500342231348392,9.500342231348391,13.500342231348391
22314,2516508,Taperoá,PB,Paraíba,Taperoá - PB,2011-06-01,2011,6,6,VIVO,2100,0,1,1,1,3.3347022587268995,7.3347022587268995,11.3347022587269
22330,2516607,Tavares,PB,Paraíba,Tavares - PB,2009-03-01,2009,3,3,TIM,2100,1,1,1,1,5.585215605749487,9.585215605749486,13.585215605749486
22357,2516706,Teixeira,PB,Paraíba,Teixeira - PB,2003-09-01,2003,9,12,CLARO,850,1,1,1,1,11.082819986310746,15.082819986310746,19.082819986310746
22373,2516805,Triunfo,PB,Paraíba,Triunfo - PB,2009-04-01,2009,4,10,TIM,850,1,1,1,1,5.500342231348392,9.500342231348391,13.500342231348391
22390,2516904,Uiraúna,PB,Paraíba,Uiraúna - PB,2008-12-01,2008,12,12,CLARO,2100,1,1,1,1,5.831622176591376,9.831622176591376,13.831622176591376
22411,2517001,Umbuzeiro,PB,Paraíba,Umbuzeiro - PB,2009-04-01,2009,4,8,TIM,850,1,1,1,1,5.500342231348392,9.500342231348391,13.500342231348391
22438,2517100,Várzea,PB,Paraíba,Várzea - PB,2017-12-01,2017,12,1,VIVO,2100,0,0,1,1,0.0,0.8323066392881588,4.832306639288158
23000,2611533,Quixaba,PE,Pernambuco,Quixaba - PE,2013-06-01,2013,6,6,TIM,850,0,1,1,1,1.3333333333333333,5.333333333333333,9.333333333333334
23019,2600104,Afogados Da Ingazeira,PE,Pernambuco,Afogados da Ingazeira - PE,1999-08-01,1999,8,15,TIM,850,1,1,1,1,15.16769336071184,19.16769336071184,23.16769336071184
23027,2608453,Lagoa Do Carro,PE,Pernambuco,Lagoa do Carro - PE,2008-12-01,2008,12,11,CLARO,850,1,1,1,1,5.831622176591376,9.831622176591376,13.831622176591376
23035,2600203,Afrânio,PE,Pernambuco,Afrânio - PE,2014-11-01,2014,11,10,VIVO,2100,0,0,1,1,0.0,3.915126625598905,7.915126625598905
23043,2612471,Santa Cruz Da Baixa Verde,PE,Pernambuco,Santa Cruz da Baixa Verde - PE,2014-04-01,2014,4,10,CLARO,2100,0,1,1,1,0.5010266940451745,4.501026694045175,8.501026694045175
23051,2600302,Agrestina,PE,Pernambuco,Agrestina - PE,2006-10-01,2006,10,12,TIM,2100,1,1,1,1,8.0,12.0,16.0
23060,2616506,Xexéu,PE,Pernambuco,Xexéu - PE,1999-11-01,1999,11,8,CLARO,850,1,1,1,1,14.915811088295689,18.915811088295687,22.915811088295687
23078,2600401,Água Preta,PE,Pernambuco,Água Preta - PE,1999-10-01,1999,10,20,VIVO,2100,1,1,1,1,15.000684462696784,19.000684462696782,23.000684462696782
23086,2616183,Vertente Do Lério,PE,Pernambuco,Vertente do Lério - PE,2009-04-01,2009,4,8,CLARO,2100,1,1,1,1,5.500342231348392,9.500342231348391,13.500342231348391
23094,2600500,Águas Belas,PE,Pernambuco,Águas Belas - PE,2000-12-01,2000,12,16,CLARO,850,1,1,1,1,13.831622176591376,17.831622176591377,21.831622176591377
23108,2612455,Santa Cruz,PE,Pernambuco,Santa Cruz - PE,2010-04-01,2010,4,13,CLARO,2100,1,1,1,1,4.501026694045175,8.501026694045175,12.501026694045175
23116,2600609,Alagoinha,PE,Pernambuco,Alagoinha - PE,2009-11-01,2009,11,13,CLARO,850,1,1,1,1,4.914442162902122,8.914442162902121,12.914442162902121
23124,2608255,Jucati,PE,Pernambuco,Jucati - PE,2009-04-01,2009,4,4,VIVO,2100,1,1,1,1,5.500342231348392,9.500342231348391,13.500342231348391
23132,2600708,Aliança,PE,Pernambuco,Aliança - PE,2000-12-01,2000,12,33,VIVO,2100,1,1,1,1,13.831622176591376,17.831622176591377,21.831622176591377
23140,2605152,Dormentes,PE,Pernambuco,Dormentes - PE,2010-04-01,2010,4,12,VIVO,2100,1,1,1,1,4.501026694045175,8.501026694045175,12.501026694045175
23159,2600807,Altinho,PE,Pernambuco,Altinho - PE,2006-12-01,2006,12,6,CLARO,850,1,1,1,1,7.832991101984942,11.832991101984941,15.832991101984941
23167,2603926,Carnaubeira Da Penha,PE,Pernambuco,Carnaubeira da Penha - PE,1999-11-01,1999,11,6,CLARO,2100,1,1,1,1,14.915811088295689,18.915811088295687,22.915811088295687
23175,2600906,Amaraji,PE,Pernambuco,Amaraji - PE,2002-01-01,2002,1,14,CLARO,850,1,1,1,1,12.747433264887064,16.747433264887064,20.747433264887064
23183,2608750,Lagoa Grande,PE,Pernambuco,Lagoa Grande - PE,2005-02-01,2005,2,16,VIVO,2100,1,1,1,1,9.661875427789186,13.661875427789186,17.661875427789184
23191,2601003,Angelim,PE,Pernambuco,Angelim - PE,2009-07-01,2009,7,14,VIVO,2100,1,1,1,1,5.25119780971937,9.25119780971937,13.25119780971937
23205,2601052,Araçoiaba,PE,Pernambuco,Araçoiaba - PE,2001-08-01,2001,8,19,CLARO,850,1,1,1,1,13.166324435318275,17.166324435318277,21.166324435318277
23213,2601102,Araripina,PE,Pernambuco,Araripina - PE,1999-08-01,1999,8,46,VIVO,2100,1,1,1,1,15.16769336071184,19.16769336071184,23.16769336071184
23221,2604155,Casinhas,PE,Pernambuco,Casinhas - PE,2009-04-01,2009,4,3,CLARO,850,1,1,1,1,5.500342231348392,9.500342231348391,13.500342231348391
23230,2601201,Arcoverde,PE,Pernambuco,Arcoverde - PE,2000-11-01,2000,11,46,VIVO,2100,1,1,1,1,13.91375770020534,17.913757700205338,21.913757700205338
23248,2609154,Manari,PE,Pernambuco,Manari - PE,2009-11-01,2009,11,10,CLARO,850,1,1,1,1,4.914442162902122,8.914442162902121,12.914442162902121
23256,2601300,Barra De Guabiraba,PE,Pernambuco,Barra de Guabiraba - PE,2008-12-01,2008,12,9,CLARO,850,1,1,1,1,5.831622176591376,9.831622176591376,13.831622176591376
23264,2608057,Jatobá,PE,Pernambuco,Jatobá - PE,2009-04-01,2009,4,9,TIM,2100,1,1,1,1,5.500342231348392,9.500342231348391,13.500342231348391
23272,2601409,Barreiros,PE,Pernambuco,Barreiros - PE,1999-10-01,1999,10,28,CLARO,2100,1,1,1,1,15.000684462696784,19.000684462696782,23.000684462696782
23280,2614857,Tamandaré,PE,Pernambuco,Tamandaré - PE,1999-10-01,1999,10,58,VIVO,2100,1,1,1,1,15.000684462696784,19.000684462696782,23.000684462696782
23299,2601508,Belém De Maria,PE,Pernambuco,Belém de Maria - PE,2009-04-01,2009,4,6,CLARO,2100,1,1,1,1,5.500342231348392,9.500342231348391,13.500342231348391
23302,2607950,Jaqueira,PE,Pernambuco,Jaqueira - PE,2009-11-01,2009,11,5,CLARO,850,1,1,1,1,4.914442162902122,8.914442162902121,12.914442162902121
23310,2601607,Belém Do São Francisco,PE,Pernambuco,Belém do São Francisco - PE,1999-10-01,1999,10,10,CLARO,850,1,1,1,1,15.000684462696784,19.000684462696782,23.000684462696782
23329,2612554,Santa Filomena,PE,Pernambuco,Santa Filomena - PE,2010-04-01,2010,4,4,CLARO,2100,1,1,1,1,4.501026694045175,8.501026694045175,12.501026694045175
23337,2601706,Belo Jardim,PE,Pernambuco,Belo Jardim - PE,1999-10-01,1999,10,52,CLARO,850,1,1,1,1,15.000684462696784,19.000684462696782,23.000684462696782
23353,2601805,Betânia,PE,Pernambuco,Betânia - PE,2010-04-01,2010,4,11,VIVO,2100,1,1,1,1,4.501026694045175,8.501026694045175,12.501026694045175
23370,2601904,Bezerros,PE,Pernambuco,Bezerros - PE,1999-11-01,1999,11,57,CLARO,2100,1,1,1,1,14.915811088295689,18.915811088295687,22.915811088295687
23396,2602001,Bodocó,PE,Pernambuco,Bodocó - PE,1999-10-01,1999,10,19,VIVO,2100,1,1,1,1,15.000684462696784,19.000684462696782,23.000684462696782
23418,2602100,Bom Conselho,PE,Pernambuco,Bom Conselho - PE,1999-10-01,1999,10,30,VIVO,2100,1,1,1,1,15.000684462696784,19.000684462696782,23.000684462696782
23434,2602209,Bom Jardim,PE,Pernambuco,Bom Jardim - PE,2005-12-01,2005,12,13,VIVO,2100,1,1,1,1,8.83230663928816,12.83230663928816,16.83230663928816
23450,2602308,Bonito,PE,Pernambuco,Bonito - PE,1999-10-01,1999,10,18,CLARO,850,1,1,1,1,15.000684462696784,19.000684462696782,23.000684462696782
23477,2602407,Brejão,PE,Pernambuco,Brejão - PE,2009-04-01,2009,4,8,VIVO,2100,1,1,1,1,5.500342231348392,9.500342231348391,13.500342231348391
23493,2602506,Brejinho,PE,Pernambuco,Brejinho - PE,2009-11-01,2009,11,12,TIM,850,1,1,1,1,4.914442162902122,8.914442162902121,12.914442162902121
23515,2602605,Brejo Da Madre De Deus,PE,Pernambuco,Brejo da Madre de Deus - PE,2003-09-01,2003,9,22,TIM,850,1,1,1,1,11.082819986310746,15.082819986310746,19.082819986310746
23531,2602704,Buenos Aires,PE,Pernambuco,Buenos Aires - PE,2009-04-01,2009,4,10,TIM,850,1,1,1,1,5.500342231348392,9.500342231348391,13.500342231348391
23558,2602803,Buíque,PE,Pernambuco,Buíque - PE,2006-04-01,2006,4,26,VIVO,2100,1,1,1,1,8.501026694045175,12.501026694045175,16.501026694045173
23574,2602902,Cabo De Santo Agostinho,PE,Pernambuco,Cabo de Santo Agostinho - PE,1999-10-01,1999,10,309,VIVO,2100,1,1,1,1,15.000684462696784,19.000684462696782,23.000684462696782
23590,2603009,Cabrobó,PE,Pernambuco,Cabrobó - PE,1999-10-01,1999,10,36,TIM,850,1,1,1,1,15.000684462696784,19.000684462696782,23.000684462696782
23612,2603108,Cachoeirinha,PE,Pernambuco,Cachoeirinha - PE,2003-09-01,2003,9,11,VIVO,2100,1,1,1,1,11.082819986310746,15.082819986310746,19.082819986310746
23639,2603207,Caetés,PE,Pernambuco,Caetés - PE,2008-12-01,2008,12,3,CLARO,850,1,1,1,1,5.831622176591376,9.831622176591376,13.831622176591376
23655,2603306,Calçado,PE,Pernambuco,Calçado - PE,2009-04-01,2009,4,4,VIVO,2100,1,1,1,1,5.500342231348392,9.500342231348391,13.500342231348391
23671,2603405,Calumbi,PE,Pernambuco,Calumbi - PE,2017-12-01,2017,12,7,TIM,850,0,0,1,1,0.0,0.8323066392881588,4.832306639288158
23698,2603504,Camocim De São Félix,PE,Pernambuco,Camocim de São Félix - PE,2006-12-01,2006,12,8,VIVO,2100,1,1,1,1,7.832991101984942,11.832991101984941,15.832991101984941
23710,2603603,Camutanga,PE,Pernambuco,Camutanga - PE,2009-05-01,2009,5,16,CLARO,850,1,1,1,1,5.418206707734429,9.418206707734429,13.418206707734429
23736,2603702,Canhotinho,PE,Pernambuco,Canhotinho - PE,2005-05-01,2005,5,13,VIVO,2100,1,1,1,1,9.418206707734429,13.418206707734429,17.418206707734427
23752,2603801,Capoeiras,PE,Pernambuco,Capoeiras - PE,2006-02-01,2006,2,10,TIM,2100,1,1,1,1,8.66255989048597,12.66255989048597,16.66255989048597
23779,2603900,Carnaíba,PE,Pernambuco,Carnaíba - PE,2009-04-01,2009,4,3,VIVO,2100,1,1,1,1,5.500342231348392,9.500342231348391,13.500342231348391
23795,2604007,Carpina,PE,Pernambuco,Carpina - PE,1999-10-01,1999,10,76,VIVO,2100,1,1,1,1,15.000684462696784,19.000684462696782,23.000684462696782
23817,2604106,Caruaru,PE,Pernambuco,Caruaru - PE,1999-10-01,1999,10,386,CLARO,850,1,1,1,1,15.000684462696784,19.000684462696782,23.000684462696782
23833,2604205,Catende,PE,Pernambuco,Catende - PE,2005-02-01,2005,2,21,VIVO,2100,1,1,1,1,9.661875427789186,13.661875427789186,17.661875427789184
23850,2604304,Cedro,PE,Pernambuco,Cedro - PE,2009-04-01,2009,4,8,CLARO,2100,1,1,1,1,5.500342231348392,9.500342231348391,13.500342231348391
23876,2604403,Chã De Alegria,PE,Pernambuco,Chã de Alegria - PE,2009-11-01,2009,11,7,CLARO,850,1,1,1,1,4.914442162902122,8.914442162902121,12.914442162902121
23892,2604502,Chã Grande,PE,Pernambuco,Chã Grande - PE,2000-12-01,2000,12,11,VIVO,2100,1,1,1,1,13.831622176591376,17.831622176591377,21.831622176591377
23914,2604601,Condado,PE,Pernambuco,Condado - PE,2006-04-01,2006,4,12,CLARO,2100,1,1,1,1,8.501026694045175,12.501026694045175,16.501026694045173
23930,2604700,Correntes,PE,Pernambuco,Correntes - PE,2009-04-01,2009,4,16,CLARO,2100,1,1,1,1,5.500342231348392,9.500342231348391,13.500342231348391
23957,2604809,Cortês,PE,Pernambuco,Cortês - PE,2009-06-01,2009,6,11,TIM,850,1,1,1,1,5.333333333333333,9.333333333333334,13.333333333333334
23973,2604908,Cumaru,PE,Pernambuco,Cumaru - PE,2009-04-01,2009,4,10,VIVO,2100,1,1,1,1,5.500342231348392,9.500342231348391,13.500342231348391
23990,2605004,Cupira,PE,Pernambuco,Cupira - PE,2008-06-01,2008,6,14,VIVO,2100,1,1,1,1,6.33264887063655,10.33264887063655,14.33264887063655
24015,2605103,Custódia,PE,Pernambuco,Custódia - PE,1999-10-01,1999,10,21,VIVO,2100,1,1,1,1,15.000684462696784,19.000684462696782,23.000684462696782
24031,2605202,Escada,PE,Pernambuco,Escada - PE,1999-11-01,1999,11,52,CLARO,2100,1,1,1,1,14.915811088295689,18.915811088295687,22.915811088295687
24058,2605301,Exu,PE,Pernambuco,Exu - PE,2009-07-01,2009,7,16,VIVO,850,1,1,1,1,5.25119780971937,9.25119780971937,13.25119780971937
24074,2605400,Feira Nova,PE,Pernambuco,Feira Nova - PE,2007-11-01,2007,11,7,CLARO,2100,1,1,1,1,6.915811088295688,10.915811088295689,14.915811088295689
24090,2605509,Ferreiros,PE,Pernambuco,Ferreiros - PE,2009-05-01,2009,5,11,VIVO,2100,1,1,1,1,5.418206707734429,9.418206707734429,13.418206707734429
24112,2605608,Flores,PE,Pernambuco,Flores - PE,2009-03-01,2009,3,14,VIVO,2100,1,1,1,1,5.585215605749487,9.585215605749486,13.585215605749486
24139,2605707,Floresta,PE,Pernambuco,Floresta - PE,2005-02-01,2005,2,11,CLARO,2100,1,1,1,1,9.661875427789186,13.661875427789186,17.661875427789184
24155,2605806,Frei Miguelinho,PE,Pernambuco,Frei Miguelinho - PE,2009-04-01,2009,4,11,TIM,2100,1,1,1,1,5.500342231348392,9.500342231348391,13.500342231348391
24171,2605905,Gameleira,PE,Pernambuco,Gameleira - PE,2006-12-01,2006,12,7,VIVO,2100,1,1,1,1,7.832991101984942,11.832991101984941,15.832991101984941
24198,2606002,Garanhuns,PE,Pernambuco,Garanhuns - PE,1999-10-01,1999,10,150,TIM,2100,1,1,1,1,15.000684462696784,19.000684462696782,23.000684462696782
24210,2606101,Glória Do Goitá,PE,Pernambuco,Glória do Goitá - PE,1999-12-01,1999,12,7,VIVO,2100,1,1,1,1,14.833675564681725,18.833675564681723,22.833675564681723
24236,2606200,Goiana,PE,Pernambuco,Goiana - PE,1999-10-01,1999,10,116,VIVO,2100,1,1,1,1,15.000684462696784,19.000684462696782,23.000684462696782
24252,2606309,Granito,PE,Pernambuco,Granito - PE,2009-11-01,2009,11,7,TIM,850,1,1,1,1,4.914442162902122,8.914442162902121,12.914442162902121
24279,2606408,Gravatá,PE,Pernambuco,Gravatá - PE,1999-10-01,1999,10,119,VIVO,2100,1,1,1,1,15.000684462696784,19.000684462696782,23.000684462696782
24295,2606507,Iati,PE,Pernambuco,Iati - PE,2009-04-01,2009,4,14,VIVO,2100,1,1,1,1,5.500342231348392,9.500342231348391,13.500342231348391
24317,2606606,Ibimirim,PE,Pernambuco,Ibimirim - PE,2008-12-01,2008,12,10,VIVO,2100,1,1,1,1,5.831622176591376,9.831622176591376,13.831622176591376
24333,2606705,Ibirajuba,PE,Pernambuco,Ibirajuba - PE,2015-07-01,2015,7,6,CLARO,2100,0,0,1,1,0.0,3.252566735112936,7.252566735112937
24350,2606804,Igarassu,PE,Pernambuco,Igarassu - PE,1999-10-01,1999,10,83,CLARO,850,1,1,1,1,15.000684462696784,19.000684462696782,23.000684462696782
24376,2606903,Iguaracy,PE,Pernambuco,Iguaracy - PE,2014-11-01,2014,11,15,VIVO,2100,0,0,1,1,0.0,3.915126625598905,7.915126625598905
24392,2607000,Inajá,PE,Pernambuco,Inajá - PE,2009-03-01,2009,3,2,TIM,2100,1,1,1,1,5.585215605749487,9.585215605749486,13.585215605749486
24414,2607109,Ingazeira,PE,Pernambuco,Ingazeira - PE,2017-10-01,2017,10,7,CLARO,2100,0,0,1,1,0.0,0.999315537303217,4.999315537303217
24430,2607208,Ipojuca,PE,Pernambuco,Ipojuca - PE,1999-10-01,1999,10,284,CLARO,2100,1,1,1,1,15.000684462696784,19.000684462696782,23.000684462696782
24457,2607307,Ipubi,PE,Pernambuco,Ipubi - PE,2006-12-01,2006,12,10,TIM,2100,1,1,1,1,7.832991101984942,11.832991101984941,15.832991101984941
24473,2607406,Itacuruba,PE,Pernambuco,Itacuruba - PE,2017-12-01,2017,12,7,CLARO,850,0,0,1,1,0.0,0.8323066392881588,4.832306639288158
24490,2607505,Itaíba,PE,Pernambuco,Itaíba - PE,2009-04-01,2009,4,14,VIVO,2100,1,1,1,1,5.500342231348392,9.500342231348391,13.500342231348391
24511,2607604,Ilha De Itamaracá,PE,Pernambuco,Ilha de Itamaracá - PE,1999-11-01,1999,11,65,VIVO,2100,1,1,1,1,14.915811088295689,18.915811088295687,22.915811088295687
24538,2607703,Itapetim,PE,Pernambuco,Itapetim - PE,2009-04-01,2009,4,7,VIVO,2100,1,1,1,1,5.500342231348392,9.500342231348391,13.500342231348391
24554,2607802,Itaquitinga,PE,Pernambuco,Itaquitinga - PE,2008-12-01,2008,12,16,CLARO,2100,1,1,1,1,5.831622176591376,9.831622176591376,13.831622176591376
24570,2607901,Jaboatão Dos Guararapes,PE,Pernambuco,Jaboatão dos Guararapes - PE,1999-07-01,1999,7,665,TIM,850,1,1,1,1,15.252566735112936,19.252566735112936,23.252566735112936
24597,2608008,Jataúba,PE,Pernambuco,Jataúba - PE,2009-12-01,2009,12,12,TIM,2100,1,1,1,1,4.832306639288158,8.83230663928816,12.83230663928816
24619,2608107,João Alfredo,PE,Pernambuco,João Alfredo - PE,2003-09-01,2003,9,7,VIVO,2100,1,1,1,1,11.082819986310746,15.082819986310746,19.082819986310746
24635,2608206,Joaquim Nabuco,PE,Pernambuco,Joaquim Nabuco - PE,1999-11-01,1999,11,12,VIVO,2100,1,1,1,1,14.915811088295689,18.915811088295687,22.915811088295687
