Código IBGE,primeira_estacao_4g,n_estacoes_4g_total,Município-UF,UF,operadora_primeira,faixa_primeira,ano_primeira_4g,mes_primeira_4g,trimestre_primeira_4g
3539905,2021-11-01,1,Poloni - SP,SP,TIM,700,2021,11,4
4207650,2021-11-01,1,Iporã do Oeste - SC,SC,VIVO,700,2021,11,4
2929602,2021-11-01,2,Sapeaçu - BA,BA,TIM,700,2021,11,4
3166600,2021-11-01,1,Serra da Saudade - MG,MG,TIM,700,2021,11,4
4211058,2021-11-01,1,Monte Carlo - SC,SC,VIVO,700,2021,11,4
2610301,2021-11-01,1,Paranatama - PE,PE,TIM,700,2021,11,4
4100509,2021-11-01,2,Altônia - PR,PR,TIM,700,2021,11,4
2205300,2021-11-01,1,Jerumenha - PI,PI,TIM,700,2021,11,4
5207907,2021-11-01,1,Flores de Goiás - GO,GO,TIM,700,2021,11,4
5107248,2021-11-01,4,Santa Carmem - MT,MT,CLARO,700,2021,11,4
3516606,2021-11-01,1,Gália - SP,SP,TIM,700,2021,11,4
2911808,2021-11-01,2,Guaratinga - BA,BA,TIM,700,2021,11,4
2208551,2021-11-01,1,Porto Alegre do Piauí - PI,PI,TIM,700,2021,11,4
3124708,2021-11-01,5,Estrela do Indaiá - MG,MG,TIM,700,2021,11,4
3167004,2021-11-01,1,Serranos - MG,MG,TIM,700,2021,11,4
4304903,2021-11-01,2,Casca - RS,RS,VIVO,700,2021,11,4
3533700,2021-11-01,2,Ocauçu - SP,SP,TIM,700,2021,11,4
4206207,2021-11-01,3,Gravatal - SC,SC,VIVO,700,2021,11,4
2106755,2021-11-01,2,Miranda do Norte - MA,MA,TIM,2500,2021,11,4
3146602,2021-11-01,1,Paiva - MG,MG,TIM,700,2021,11,4
5003108,2021-11-01,1,Corguinho - MS,MS,TIM,700,2021,11,4
4303400,2021-11-01,6,Caiçara - RS,RS,VIVO,700,2021,11,4
4208104,2021-11-01,1,Itaiópolis - SC,SC,VIVO,700,2021,11,4
2411429,2021-11-01,4,Santana do Seridó - RN,RN,VIVO,700,2021,11,4
4128559,2021-11-01,1,Vera Cruz do Oeste - PR,PR,VIVO,700,2021,11,4
1600402,2021-11-01,4,Mazagão - AP,AP,VIVO,700,2021,11,4
2906873,2021-11-01,1,Capim Grosso - BA,BA,CLARO,700,2021,11,4
2901700,2021-11-01,2,Antônio Cardoso - BA,BA,TIM,700,2021,11,4
1705557,2021-11-01,1,Combinado - TO,TO,TIM,700,2021,11,4
4309704,2021-11-01,2,Humaitá - RS,RS,VIVO,700,2021,11,4
3117603,2021-11-01,1,Conceição do Pará - MG,MG,TIM,700,2021,11,4
3164902,2021-11-01,1,São Sebastião do Rio Verde - MG,MG,TIM,700,2021,11,4
3159704,2021-11-01,4,Santa Rosa da Serra - MG,MG,CLARO,700,2021,11,4
4104600,2021-11-01,1,Capitão Leônidas Marques - PR,PR,TIM,700,2021,11,4
4104451,2021-11-01,3,Cantagalo - PR,PR,VIVO,2500,2021,11,4
3153202,2021-11-01,1,Presidente Juscelino - MG,MG,TIM,700,2021,11,4
4124020,2021-11-01,1,Santa Tereza do Oeste - PR,PR,VIVO,700,2021,11,4
4217907,2021-11-01,1,Tangará - SC,SC,VIVO,700,2021,11,4
4110607,2021-11-01,1,Iporã - PR,PR,TIM,700,2021,11,4
3163201,2021-11-01,3,São José do Alegre - MG,MG,VIVO,700,2021,11,4
4121901,2021-11-01,3,Ribeirão do Pinhal - PR,PR,VIVO,700,2021,11,4
3141207,2021-11-01,4,Matutina - MG,MG,CLARO,700,2021,11,4
4123402,2021-11-01,3,Santa Fé - PR,PR,VIVO,700,2021,11,4
4103909,2021-11-01,3,Campina da Lagoa - PR,PR,TIM,700,2021,11,4
3145109,2021-11-01,2,Nova Resende - MG,MG,VIVO,700,2021,11,4
3544251,2021-11-01,1,Rosana - SP,SP,TIM,700,2021,11,4
2701902,2021-11-01,5,Chã Preta - AL,AL,VIVO,700,2021,11,4
3526506,2021-11-01,1,Lavínia - SP,SP,TIM,700,2021,11,4
5211404,2021-11-01,3,Itauçu - GO,GO,VIVO,2500,2021,11,4
1300086,2021-11-01,1,Anamã - AM,AM,TIM,700,2021,11,4
3145703,2021-11-01,2,Oliveira Fortes - MG,MG,TIM,700,2021,11,4
4118907,2021-11-01,2,Pérola - PR,PR,VIVO,700,2021,11,4
2916005,2021-11-01,1,Itanhém - BA,BA,TIM,700,2021,11,4
4212908,2021-11-01,1,Pinhalzinho - SC,SC,VIVO,700,2021,11,4
3105707,2021-11-01,1,Barra Longa - MG,MG,TIM,700,2021,11,4
3543204,2021-11-01,1,Ribeirão do Sul - SP,SP,TIM,700,2021,11,4
3519808,2021-11-01,1,Icém - SP,SP,TIM,700,2021,11,4
4127403,2021-11-01,1,Terra Roxa - PR,PR,TIM,700,2021,11,4
2102358,2021-11-01,2,Buritirana - MA,MA,TIM,700,2021,11,4
3552304,2021-11-01,1,Sud Mennucci - SP,SP,TIM,700,2021,11,4
2109759,2021-12-01,1,Santa Filomena do Maranhão - MA,MA,TIM,700,2021,12,4
4319752,2021-12-01,2,São Vendelino - RS,RS,VIVO,2500,2021,12,4
2111003,2021-12-01,2,São João Batista - MA,MA,TIM,700,2021,12,4
2207850,2021-12-01,1,Pavussu - PI,PI,TIM,700,2021,12,4
2515971,2021-12-01,1,Sobrado - PB,PB,TIM,700,2021,12,4
2311108,2021-12-01,1,Porteiras - CE,CE,TIM,700,2021,12,4
2202117,2021-12-01,1,Campo Alegre do Fidalgo - PI,PI,TIM,700,2021,12,4
2201606,2021-12-01,1,Beneditinos - PI,PI,TIM,700,2021,12,4
2206506,2021-12-01,1,Monsenhor Hipólito - PI,PI,TIM,700,2021,12,4
2410801,2021-12-01,1,Riacho de Santana - RN,RN,TIM,700,2021,12,4
2203008,2021-12-01,1,Cristalândia do Piauí - PI,PI,TIM,700,2021,12,4
2706604,2021-12-01,1,Paulo Jacinto - AL,AL,TIM,700,2021,12,4
3533205,2021-12-01,1,Nova Independência - SP,SP,TIM,700,2021,12,4
2104081,2021-12-01,1,Fernando Falcão - MA,MA,TIM,700,2021,12,4
2104099,2021-12-01,1,Formosa da Serra Negra - MA,MA,TIM,700,2021,12,4
2208700,2021-12-01,1,Redenção do Gurguéia - PI,PI,TIM,700,2021,12,4
2906709,2021-12-01,1,Cândido Sales - BA,BA,CLARO,700,2021,12,4
2202802,2021-12-01,1,Conceição do Canindé - PI,PI,TIM,700,2021,12,4
2930766,2021-12-01,1,Sítio do Quinto - BA,BA,TIM,700,2021,12,4
5218102,2021-12-01,1,Portelândia - GO,GO,TIM,700,2021,12,4
3128600,2021-12-01,1,Guarda-Mor - MG,MG,TIM,700,2021,12,4
2104701,2021-12-01,2,Graça Aranha - MA,MA,TIM,700,2021,12,4
2210102,2021-12-01,1,São José do Peixe - PI,PI,TIM,700,2021,12,4
4105300,2021-12-01,1,Céu Azul - PR,PR,TIM,700,2021,12,4
2507002,2021-12-01,1,Itaporanga - PB,PB,TIM,700,2021,12,4
4323705,2021-12-01,5,Vista Gaúcha - RS,RS,TIM,700,2021,12,4
2105807,2021-12-01,1,Lago do Junco - MA,MA,TIM,700,2021,12,4
5200852,2021-12-01,3,Americano do Brasil - GO,GO,TIM,2500,2021,12,4
5218052,2021-12-01,1,Porteirão - GO,GO,TIM,700,2021,12,4
2203354,2021-12-01,1,Dirceu Arcoverde - PI,PI,TIM,700,2021,12,4
5220058,2021-12-01,1,São João da Paraúna - GO,GO,TIM,700,2021,12,4
2210656,2021-12-01,1,Sigefredo Pacheco - PI,PI,TIM,700,2021,12,4
2207793,2021-12-01,1,Pau D'Arco do Piauí - PI,PI,TIM,700,2021,12,4
3159407,2021-12-01,1,Santa Rita de Ibitipoca - MG,MG,TIM,700,2021,12,4
2206357,2021-12-01,1,Milton Brandão - PI,PI,TIM,700,2021,12,4
2205276,2021-12-01,2,Jatobá do Piauí - PI,PI,TIM,700,2021,12,4
2205607,2021-12-01,1,Landri Sales - PI,PI,TIM,700,2021,12,4
3508207,2021-12-01,2,Buritizal - SP,SP,VIVO,2500,2021,12,4
1301506,2021-12-01,3,Envira - AM,AM,CLARO,700,2021,12,4
2404101,2021-12-01,4,Galinhos - RN,RN,VIVO,700,2021,12,4
2103109,2021-12-01,1,Cedral - MA,MA,TIM,700,2021,12,4
2111078,2021-12-01,1,São João do Soter - MA,MA,TIM,700,2021,12,4
2102408,2021-12-01,3,Cajapió - MA,MA,VIVO,700,2021,12,4
4128005,2021-12-01,3,Ubiratã - PR,PR,TIM,700,2021,12,4
1720937,2021-12-01,1,Taipas do Tocantins - TO,TO,TIM,700,2021,12,4
5216452,2021-12-01,2,Perolândia - GO,GO,TIM,700,2021,12,4
4110953,2021-12-01,1,Itaipulândia - PR,PR,TIM,700,2021,12,4
2202026,2021-12-01,1,Buriti dos Montes - PI,PI,TIM,700,2021,12,4
2300804,2021-12-01,1,Antonina do Norte - CE,CE,TIM,700,2021,12,4
2409506,2021-12-01,1,Pedra Grande - RN,RN,TIM,700,2021,12,4
2503753,2021-12-01,1,Cajazeirinhas - PB,PB,TIM,700,2021,12,4
2304806,2021-12-01,1,Granjeiro - CE,CE,TIM,700,2021,12,4
2200251,2021-12-01,1,Alagoinha do Piauí - PI,PI,TIM,700,2021,12,4
4304952,2021-12-01,1,Caseiros - RS,RS,TIM,700,2021,12,4
3101409,2021-12-01,1,Albertina - MG,MG,TIM,700,2021,12,4
2205581,2021-12-01,2,Lagoa do Piauí - PI,PI,TIM,700,2021,12,4
2500577,2021-12-01,1,Algodão de Jandaíra - PB,PB,TIM,700,2021,12,4
4201703,2021-12-01,2,Ascurra - SC,SC,VIVO,2500,2021,12,4
5216007,2021-12-01,1,Panamá - GO,GO,TIM,700,2021,12,4
2904050,2022-01-01,1,Bonito - BA,BA,TIM,700,2022,1,1
2900207,2022-01-01,2,Abaré - BA,BA,TIM,700,2022,1,1
2918803,2022-01-01,3,Laje - BA,BA,TIM,700,2022,1,1
2904852,2022-01-01,2,Cabaceiras do Paraguaçu - BA,BA,CLARO,700,2022,1,1
5220207,2022-01-01,3,São Miguel do Araguaia - GO,GO,TIM,700,2022,1,1
2906857,2022-01-01,1,Capela do Alto Alegre - BA,BA,TIM,700,2022,1,1
1718006,2022-01-01,1,Porto Alegre do Tocantins - TO,TO,TIM,700,2022,1,1
2928000,2022-01-01,1,Santaluz - BA,BA,TIM,700,2022,1,1
1712157,2022-01-01,1,Lavandeira - TO,TO,TIM,700,2022,1,1
1703057,2022-01-01,1,Bandeirantes do Tocantins - TO,TO,TIM,700,2022,1,1
2902005,2022-01-01,1,Aracatu - BA,BA,TIM,700,2022,1,1
3146404,2022-01-01,4,Paineiras - MG,MG,TIM,700,2022,1,1
1715259,2022-01-01,1,Novo Jardim - TO,TO,TIM,700,2022,1,1
1501253,2022-02-01,1,Bannach - PA,PA,TIM,700,2022,2,1
2919306,2022-02-01,3,Lençóis - BA,BA,VIVO,2500,2022,2,1
2503100,2022-02-01,2,Cabaceiras - PB,PB,VIVO,700,2022,2,1
2926103,2022-02-01,1,Retirolândia - BA,BA,TIM,700,2022,2,1
2924652,2022-02-01,1,Pintadas - BA,BA,TIM,700,2022,2,1
3125408,2022-02-01,1,Felício dos Santos - MG,MG,TIM,700,2022,2,1
2920106,2022-02-01,1,Mairi - BA,BA,TIM,700,2022,2,1
2804607,2022-02-01,8,Nossa Senhora das Dores - SE,SE,VIVO,700,2022,2,1
4100707,2022-02-01,2,Alto Piquiri - PR,PR,TIM,700,2022,2,1
4112751,2022-02-01,1,Jesuítas - PR,PR,TIM,700,2022,2,1
1508126,2022-02-01,5,Ulianópolis - PA,PA,TIM,700,2022,2,1
2412302,2022-02-01,1,São José do Campestre - RN,RN,VIVO,700,2022,2,1
2903300,2022-02-01,1,Barro Preto - BA,BA,TIM,700,2022,2,1
2919702,2022-02-01,1,Macarani - BA,BA,TIM,700,2022,2,1
3524907,2022-02-01,3,Jambeiro - SP,SP,VIVO,700,2022,2,1
2311009,2022-02-01,3,Poranga - CE,CE,VIVO,700,2022,2,1
2928307,2022-02-01,1,Santanópolis - BA,BA,TIM,700,2022,2,1
1715150,2022-02-01,1,Novo Alegre - TO,TO,TIM,700,2022,2,1
1713957,2022-02-01,1,Muricilândia - TO,TO,TIM,700,2022,2,1
2925907,2022-02-01,2,Quijingue - BA,BA,TIM,700,2022,2,1
3127388,2022-02-01,1,Goianá - MG,MG,TIM,700,2022,2,1
5004809,2022-02-01,1,Japorã - MS,MS,CLARO,700,2022,2,1
2204907,2022-03-01,1,Isaías Coelho - PI,PI,TIM,700,2022,3,1
2210631,2022-03-01,1,Sebastião Leal - PI,PI,TIM,700,2022,3,1
1716307,2022-03-01,1,Pau D'Arco - TO,TO,TIM,700,2022,3,1
1500131,2022-03-01,1,Abel Figueiredo - PA,PA,TIM,700,2022,3,1
2207355,2022-03-01,1,Pajeú do Piauí - PI,PI,TIM,700,2022,3,1
3552908,2022-03-01,3,Taciba - SP,SP,VIVO,700,2022,3,1
4119202,2022-03-01,1,Pinhalão - PR,PR,TIM,700,2022,3,1
2924678,2022-03-01,1,Piraí do Norte - BA,BA,TIM,700,2022,3,1
3532207,2022-03-01,2,Narandiba - SP,SP,VIVO,700,2022,3,1
5206503,2022-03-01,1,Cromínia - GO,GO,TIM,700,2022,3,1
3116605,2022-03-01,3,Cláudio - MG,MG,VIVO,2500,2022,3,1
1717800,2022-03-01,1,Ponte Alta do Bom Jesus - TO,TO,TIM,700,2022,3,1
4305157,2022-03-01,1,Cerro Grande - RS,RS,TIM,700,2022,3,1
1717008,2022-03-01,1,Pindorama do Tocantins - TO,TO,TIM,700,2022,3,1
4305371,2022-03-01,1,Charrua - RS,RS,TIM,700,2022,3,1
2202711,2022-03-01,1,Cocal de Telha - PI,PI,TIM,700,2022,3,1
2206696,2022-03-01,1,Murici dos Portelas - PI,PI,TIM,700,2022,3,1
2209500,2022-03-01,2,Santo Inácio do Piauí - PI,PI,TIM,700,2022,3,1
2202737,2022-03-01,1,Coivaras - PI,PI,TIM,700,2022,3,1
2303600,2022-03-01,5,Catarina - CE,CE,VIVO,700,2022,3,1
1718659,2022-03-01,1,Rio da Conceição - TO,TO,TIM,700,2022,3,1
2207504,2022-03-01,4,Palmeirais - PI,PI,CLARO,2500,2022,3,1
5220264,2022-03-01,1,São Miguel do Passa Quatro - GO,GO,TIM,700,2022,3,1
2205565,2022-03-01,1,Lagoa do Barro do Piauí - PI,PI,TIM,700,2022,3,1
2701407,2022-03-01,2,Campo Alegre - AL,AL,TIM,700,2022,3,1
2204204,2022-03-01,1,Francisco Santos - PI,PI,TIM,700,2022,3,1
4127908,2022-03-01,1,Tuneiras do Oeste - PR,PR,TIM,700,2022,3,1
2202539,2022-03-01,1,Caraúbas do Piauí - PI,PI,TIM,700,2022,3,1
3118908,2022-03-01,2,Cordisburgo - MG,MG,VIVO,700,2022,3,1
5107768,2022-04-01,8,Santa Rita do Trivelato - MT,MT,CLARO,700,2022,4,2
1101609,2022-04-01,1,Theobroma - RO,RO,TIM,700,2022,4,2
4318051,2022-04-01,1,São Domingos do Sul - RS,RS,TIM,700,2022,4,2
5200159,2022-04-01,1,Adelândia - GO,GO,TIM,700,2022,4,2
5107859,2022-04-01,2,São Félix do Araguaia - MT,MT,CLARO,700,2022,4,2
4319364,2022-04-01,2,São Pedro das Missões - RS,RS,TIM,700,2022,4,2
5108105,2022-04-01,1,Tesouro - MT,MT,TIM,700,2022,4,2
5108956,2022-04-01,1,Nova Monte Verde - MT,MT,TIM,700,2022,4,2
5108006,2022-04-01,2,Tapurah - MT,MT,TIM,700,2022,4,2
5107883,2022-04-01,1,Serra Nova Dourada - MT,MT,TIM,700,2022,4,2
1101492,2022-04-01,2,São Francisco do Guaporé - RO,RO,TIM,700,2022,4,2
5107750,2022-04-01,1,Salto do Céu - MT,MT,TIM,700,2022,4,2
5107776,2022-04-01,1,Santa Terezinha - MT,MT,TIM,700,2022,4,2
5107941,2022-04-01,5,Tabaporã - MT,MT,CLARO,700,2022,4,2
5107156,2022-04-01,1,Reserva do Cabaçal - MT,MT,TIM,700,2022,4,2
5214705,2022-04-01,1,Nova América - GO,GO,TIM,700,2022,4,2
4318499,2022-04-01,1,São José do Inhacorá - RS,RS,TIM,700,2022,4,2
5008404,2022-04-01,2,Vicentina - MS,MS,TIM,700,2022,4,2
5219456,2022-04-01,1,Santa Rita do Novo Destino - GO,GO,TIM,700,2022,4,2
5203559,2022-04-01,1,Bonfinópolis - GO,GO,TIM,700,2022,4,2
5210562,2022-04-01,1,Itaguari - GO,GO,TIM,700,2022,4,2
5204201,2022-04-01,1,Cachoeira de Goiás - GO,GO,TIM,700,2022,4,2
5103809,2022-04-01,1,Figueirópolis D'Oeste - MT,MT,TIM,700,2022,4,2
5210307,2022-04-01,1,Israelândia - GO,GO,TIM,700,2022,4,2
2210979,2022-04-01,1,Tanque do Piauí - PI,PI,TIM,700,2022,4,2
2203420,2022-04-01,1,Domingos Mourão - PI,PI,TIM,700,2022,4,2
5210158,2022-04-01,1,Ipiranga de Goiás - GO,GO,TIM,700,2022,4,2
5205059,2022-04-01,1,Castelândia - GO,GO,TIM,700,2022,4,2
5209804,2022-04-01,1,Hidrolina - GO,GO,TIM,700,2022,4,2
5205703,2022-04-01,1,Córrego do Ouro - GO,GO,TIM,700,2022,4,2
5209457,2022-04-01,1,Guarinos - GO,GO,TIM,700,2022,4,2
5103379,2022-04-01,1,Cotriguaçu - MT,MT,TIM,700,2022,4,2
5209408,2022-04-01,1,Guarani de Goiás - GO,GO,TIM,700,2022,4,2
5209291,2022-04-01,1,Guaraíta - GO,GO,TIM,700,2022,4,2
5205901,2022-04-01,1,Corumbaíba - GO,GO,TIM,700,2022,4,2
5102694,2022-04-01,1,Canabrava do Norte - MT,MT,TIM,700,2022,4,2
5220280,2022-04-01,1,São Patrício - GO,GO,TIM,700,2022,4,2
5220504,2022-04-01,1,Serranópolis - GO,GO,TIM,700,2022,4,2
5221080,2022-04-01,1,Teresina de Goiás - GO,GO,TIM,700,2022,4,2
5206602,2022-04-01,1,Cumari - GO,GO,TIM,700,2022,4,2
5207501,2022-04-01,2,Estrela do Norte - GO,GO,TIM,700,2022,4,2
5101852,2022-04-01,2,Bom Jesus do Araguaia - MT,MT,CLARO,700,2022,4,2
5007950,2022-04-01,1,Tacuru - MS,MS,TIM,700,2022,4,2
5101001,2022-04-01,1,Araguaiana - MT,MT,TIM,700,2022,4,2
2211704,2022-04-01,1,Wall Ferraz - PI,PI,TIM,700,2022,4,2
5100359,2022-04-01,4,Alto Boa Vista - MT,MT,CLARO,700,2022,4,2
5210604,2022-04-01,1,Itaguaru - GO,GO,TIM,700,2022,4,2
5210802,2022-04-01,1,Itajá - GO,GO,TIM,700,2022,4,2
5216908,2022-04-01,1,Pilar de Goiás - GO,GO,TIM,700,2022,4,2
1100502,2022-04-01,1,Novo Horizonte do Oeste - RO,RO,TIM,700,2022,4,2
4320578,2022-04-01,1,Sete de Setembro - RS,RS,TIM,700,2022,4,2
5106455,2022-04-01,2,Planalto da Serra - MT,MT,TIM,700,2022,4,2
5106315,2022-04-01,1,Novo Santo Antônio - MT,MT,TIM,700,2022,4,2
5213400,2022-04-01,1,Moiporá - GO,GO,TIM,700,2022,4,2
4321469,2022-04-01,1,Tio Hugo - RS,RS,TIM,700,2022,4,2
4321626,2022-04-01,2,Travesseiro - RS,RS,TIM,700,2022,4,2
5106273,2022-04-01,1,Novo Horizonte do Norte - MT,MT,TIM,700,2022,4,2
2204105,2022-04-01,1,Francisco Ayres - PI,PI,TIM,700,2022,4,2
5106208,2022-04-01,1,Nova Brasilândia - MT,MT,TIM,700,2022,4,2
5201454,2022-04-01,3,Aparecida do Rio Doce - GO,GO,TIM,700,2022,4,2
5212956,2022-04-01,1,Matrinchã - GO,GO,TIM,700,2022,4,2
5212907,2022-04-01,1,Marzagão - GO,GO,TIM,700,2022,4,2
5215207,2022-04-01,1,Novo Brasil - GO,GO,TIM,700,2022,4,2
5213855,2022-04-01,1,Morro Agudo de Goiás - GO,GO,TIM,700,2022,4,2
4323101,2022-04-01,1,Vicente Dutra - RS,RS,TIM,700,2022,4,2
5212253,2022-04-01,1,Lagoa Santa - GO,GO,TIM,700,2022,4,2
5212006,2022-04-01,1,Jaupaci - GO,GO,TIM,700,2022,4,2
1100379,2022-04-01,1,Alto Alegre dos Parecis - RO,RO,TIM,700,2022,4,2
1302306,2022-04-01,3,Jutaí - AM,AM,CLARO,700,2022,4,2
5105309,2022-04-01,1,Luciara - MT,MT,TIM,700,2022,4,2
5211602,2022-04-01,1,Ivolândia - GO,GO,TIM,700,2022,4,2
5201504,2022-04-01,1,Aporé - GO,GO,TIM,700,2022,4,2
5219902,2022-04-01,1,São Francisco de Goiás - GO,GO,TIM,700,2022,4,2
1100072,2022-04-01,2,Corumbiara - RO,RO,TIM,700,2022,4,2
5104542,2022-04-01,1,Itanhangá - MT,MT,TIM,700,2022,4,2
5003900,2022-04-01,2,Figueirão - MS,MS,TIM,700,2022,4,2
5211305,2022-04-01,1,Itarumã - GO,GO,TIM,700,2022,4,2
5104500,2022-04-01,1,Indiavaí - MT,MT,TIM,700,2022,4,2
4323358,2022-04-01,1,Vila Lângaro - RS,RS,TIM,700,2022,4,2
1101807,2022-04-01,1,Vale do Paraíso - RO,RO,TIM,700,2022,4,2
1703107,2022-04-01,1,Barrolândia - TO,TO,TIM,700,2022,4,2
4316428,2022-04-01,1,Sagrada Família - RS,RS,TIM,700,2022,4,2
4304853,2022-04-01,1,Carlos Gomes - RS,RS,TIM,700,2022,4,2
4304614,2022-04-01,1,Canudos do Vale - RS,RS,TIM,700,2022,4,2
4303558,2022-04-01,2,Camargo - RS,RS,TIM,700,2022,4,2
3111507,2022-04-01,2,Campos Altos - MG,MG,VIVO,700,2022,4,2
1722081,2022-04-01,2,Wanderlândia - TO,TO,TIM,700,2022,4,2
4302055,2022-04-01,1,Benjamin Constant do Sul - RS,RS,TIM,700,2022,4,2
4305603,2022-04-01,1,Colorado - RS,RS,TIM,700,2022,4,2
4301925,2022-04-01,1,Barra do Rio Azul - RS,RS,TIM,700,2022,4,2
1720499,2022-04-01,1,São Valério - TO,TO,TIM,700,2022,4,2
4301552,2022-04-01,1,Áurea - RS,RS,TIM,700,2022,4,2
2413607,2022-04-01,1,Severiano Melo - RN,RN,TIM,700,2022,4,2
1718899,2022-04-01,1,Santa Rita do Tocantins - TO,TO,TIM,700,2022,4,2
4300505,2022-04-01,1,Alpestre - RS,RS,TIM,700,2022,4,2
4300471,2022-04-01,1,Almirante Tamandaré do Sul - RS,RS,TIM,700,2022,4,2
2207405,2022-04-01,1,Palmeira do Piauí - PI,PI,TIM,700,2022,4,2
4300059,2022-04-01,2,Água Santa - RS,RS,TIM,700,2022,4,2
4305835,2022-04-01,1,Coqueiro Baixo - RS,RS,TIM,700,2022,4,2
2902401,2022-04-01,1,Aurelino Leal - BA,BA,CLARO,700,2022,4,2
3300902,2022-04-01,1,Cambuci - RJ,RJ,VIVO,700,2022,4,2
4309258,2022-04-01,1,Guabiju - RS,RS,TIM,700,2022,4,2
4309159,2022-04-01,2,Gramado Xavier - RS,RS,TIM,700,2022,4,2
4309126,2022-04-01,1,Gramado dos Loureiros - RS,RS,TIM,700,2022,4,2
4308854,2022-04-01,2,Gentil - RS,RS,TIM,700,2022,4,2
4308433,2022-04-01,1,Forquetinha - RS,RS,TIM,700,2022,4,2
4305850,2022-04-01,2,Coqueiros do Sul - RS,RS,TIM,700,2022,4,2
4307815,2022-04-01,1,Estrela Velha - RS,RS,TIM,700,2022,4,2
2504074,2022-04-01,3,Caraúbas - PB,PB,VIVO,700,2022,4,2
2929354,2022-04-01,1,São José da Vitória - BA,BA,TIM,700,2022,4,2
4306379,2022-04-01,2,Dilermando de Aguiar - RS,RS,TIM,700,2022,4,2
4306130,2022-04-01,1,Cruzaltense - RS,RS,TIM,700,2022,4,2
4306072,2022-04-01,1,Cristal do Sul - RS,RS,TIM,700,2022,4,2
4305959,2022-04-01,1,Cotiporã - RS,RS,TIM,700,2022,4,2
2206803,2022-04-01,1,Nossa Senhora dos Remédios - PI,PI,TIM,700,2022,4,2
2209856,2022-04-01,1,São João da Canabrava - PI,PI,TIM,700,2022,4,2
2209807,2022-04-01,1,São Gonçalo do Piauí - PI,PI,TIM,700,2022,4,2
1718709,2022-04-01,1,Rio dos Bois - TO,TO,TIM,700,2022,4,2
2408953,2022-04-01,1,Rio do Fogo - RN,RN,TIM,700,2022,4,2
1703800,2022-04-01,1,Buriti do Tocantins - TO,TO,TIM,700,2022,4,2
1703701,2022-04-01,1,Brejinho de Nazaré - TO,TO,TIM,700,2022,4,2
1703602,2022-04-01,1,Brasilândia do Tocantins - TO,TO,TIM,700,2022,4,2
1703206,2022-04-01,1,Bernardo Sayão - TO,TO,TIM,700,2022,4,2
4123501,2022-04-01,4,Santa Helena - PR,PR,TIM,700,2022,4,2
1703867,2022-04-01,1,Cariri do Tocantins - TO,TO,TIM,700,2022,4,2
1702901,2022-04-01,2,Axixá do Tocantins - TO,TO,TIM,700,2022,4,2
1700400,2022-04-01,1,Almas - TO,TO,TIM,700,2022,4,2
1700301,2022-04-01,1,Aguiarnópolis - TO,TO,TIM,700,2022,4,2
1700251,2022-04-01,1,Abreulândia - TO,TO,TIM,700,2022,4,2
2903102,2022-04-01,1,Barra do Rocha - BA,BA,TIM,700,2022,4,2
1600055,2022-04-01,1,Serra do Navio - AP,AP,TIM,700,2022,4,2
2902302,2022-04-01,2,Aratuípe - BA,BA,TIM,700,2022,4,2
4316733,2022-04-01,2,Santa Cecília do Sul - RS,RS,TIM,700,2022,4,2
2209104,2022-04-01,1,Santa Cruz do Piauí - PI,PI,TIM,700,2022,4,2
1706001,2022-04-01,1,Couto Magalhães - TO,TO,TIM,700,2022,4,2
1706100,2022-04-01,1,Cristalândia - TO,TO,TIM,700,2022,4,2
1718402,2022-04-01,1,Presidente Kennedy - TO,TO,TIM,700,2022,4,2
1717503,2022-04-01,1,Pium - TO,TO,TIM,700,2022,4,2
3529104,2022-04-01,2,Marinópolis - SP,SP,CLARO,700,2022,4,2
1716653,2022-04-01,1,Pequizeiro - TO,TO,TIM,700,2022,4,2
1714880,2022-04-01,1,Nova Olinda - TO,TO,TIM,700,2022,4,2
1713700,2022-04-01,1,Monte Santo do Tocantins - TO,TO,TIM,700,2022,4,2
2932804,2022-04-01,2,Utinga - BA,BA,TIM,700,2022,4,2
1711803,2022-04-01,1,Juarina - TO,TO,TIM,700,2022,4,2
1711100,2022-04-01,1,Itaporã do Tocantins - TO,TO,TIM,700,2022,4,2
1710508,2022-04-01,1,Itacajá - TO,TO,TIM,700,2022,4,2
1708304,2022-04-01,1,Goianorte - TO,TO,TIM,700,2022,4,2
3546207,2022-04-01,1,Santa Cruz da Conceição - SP,SP,VIVO,700,2022,4,2
1707207,2022-04-01,1,Dois Irmãos do Tocantins - TO,TO,TIM,700,2022,4,2
1707108,2022-04-01,1,Divinópolis do Tocantins - TO,TO,TIM,700,2022,4,2
1706258,2022-04-01,1,Crixás do Tocantins - TO,TO,TIM,700,2022,4,2
2928950,2022-04-01,1,São Domingos - BA,BA,TIM,700,2022,4,2
4309571,2022-04-01,1,Herveiras - RS,RS,TIM,700,2022,4,2
3126307,2022-04-01,1,Fortaleza de Minas - MG,MG,TIM,700,2022,4,2
2927804,2022-04-01,1,Santa Cruz da Vitória - BA,BA,TIM,700,2022,4,2
4315206,2022-04-01,1,Putinga - RS,RS,TIM,700,2022,4,2
3156205,2022-04-01,1,Rochedo de Minas - MG,MG,TIM,700,2022,4,2
3131158,2022-04-01,2,Ipaba - MG,MG,VIVO,700,2022,4,2
