codigo_tse,codigo_ibge,municipio_tse,uf,nome_uf,Município-UF,primeira_estacao_4g,ano_primeira_4g,mes_primeira_4g,n_estacoes_4g_total,operadora_primeira,faixa_primeira,tem_4g_2010,tem_4g_2014,tem_4g_2018,tem_4g_2022,anos_com_4g_2014,anos_com_4g_2018,anos_com_4g_2022
27430,2702207,Coqueiro Seco,AL,Alagoas,Coqueiro Seco - AL,2020-12-01,2020,12,1,VIVO,700,0,0,0,1,0.0,0.0,1.8316221765913758
27456,2702306,Coruripe,AL,Alagoas,Coruripe - AL,2013-02-01,2013,2,4,CLARO,2500,0,1,1,1,1.6618754277891854,5.661875427789186,9.661875427789186
27472,2702405,Delmiro Gouveia,AL,Alagoas,Delmiro Gouveia - AL,2012-07-01,2012,7,14,VIVO,2500,0,1,1,1,2.2505133470225873,6.250513347022587,10.250513347022586
27499,2702504,Dois Riachos,AL,Alagoas,Dois Riachos - AL,2016-03-01,2016,3,6,VIVO,2500,0,0,1,1,0.0,2.5845311430527036,6.584531143052704
27570,2702900,Girau Do Ponciano,AL,Alagoas,Girau do Ponciano - AL,2017-12-01,2017,12,3,VIVO,700,0,0,1,1,0.0,0.8323066392881588,4.832306639288158
27596,2703007,Ibateguara,AL,Alagoas,Ibateguara - AL,2022-09-01,2022,9,4,VIVO,700,0,0,0,1,0.0,0.0,0.08213552361396304
27618,2703106,Igaci,AL,Alagoas,Igaci - AL,2015-12-01,2015,12,5,VIVO,700,0,0,1,1,0.0,2.833675564681725,6.833675564681725
27650,2703304,Inhapi,AL,Alagoas,Inhapi - AL,2020-10-01,2020,10,3,TIM,700,0,0,0,1,0.0,0.0,1.998631074606434
27715,2703601,Japaratinga,AL,Alagoas,Japaratinga - AL,2012-01-01,2012,1,22,VIVO,700,0,1,1,1,2.74880219028063,6.74880219028063,10.74880219028063
27790,2704005,Junqueiro,AL,Alagoas,Junqueiro - AL,2015-12-01,2015,12,6,CLARO,700,0,0,1,1,0.0,2.833675564681725,6.833675564681725
27812,2704104,Lagoa Da Canoa,AL,Alagoas,Lagoa da Canoa - AL,2013-01-01,2013,1,3,VIVO,2500,0,1,1,1,1.7467488021902806,5.746748802190281,9.74674880219028
27855,2704302,Maceió,AL,Alagoas,Maceió - AL,2012-06-01,2012,6,319,VIVO,700,0,1,1,1,2.3326488706365502,6.33264887063655,10.33264887063655
27871,2704401,Major Isidoro,AL,Alagoas,Major Isidoro - AL,2016-03-01,2016,3,6,VIVO,2500,0,0,1,1,0.0,2.5845311430527036,6.584531143052704
27898,2704500,Maragogi,AL,Alagoas,Maragogi - AL,2015-11-01,2015,11,40,VIVO,2500,0,0,1,1,0.0,2.915811088295688,6.915811088295688
27910,2704609,Maravilha,AL,Alagoas,Maravilha - AL,2020-10-01,2020,10,2,TIM,700,0,0,0,1,0.0,0.0,1.998631074606434
27936,2704708,Marechal Deodoro,AL,Alagoas,Marechal Deodoro - AL,2013-01-01,2013,1,38,VIVO,700,0,1,1,1,1.7467488021902806,5.746748802190281,9.74674880219028
27979,2704906,Mar Vermelho,AL,Alagoas,Mar Vermelho - AL,2021-08-01,2021,8,1,TIM,700,0,0,0,1,0.0,0.0,1.1663244353182751
27995,2705002,Mata Grande,AL,Alagoas,Mata Grande - AL,2016-03-01,2016,3,5,VIVO,700,0,0,1,1,0.0,2.5845311430527036,6.584531143052704
28010,2705101,Matriz De Camaragibe,AL,Alagoas,Matriz de Camaragibe - AL,2012-07-01,2012,7,13,CLARO,2500,0,1,1,1,2.2505133470225873,6.250513347022587,10.250513347022586
28037,2705200,Messias,AL,Alagoas,Messias - AL,2022-10-01,2022,10,5,VIVO,700,0,0,0,0,0.0,0.0,0.0
28070,2705408,Monteirópolis,AL,Alagoas,Monteirópolis - AL,2016-05-01,2016,5,3,VIVO,700,0,0,1,1,0.0,2.4175222450376452,6.417522245037645
28150,2705804,Olho D'Água Do Casado,AL,Alagoas,Olho d'Água do Casado - AL,2017-11-01,2017,11,5,VIVO,700,0,0,1,1,0.0,0.9144421629021219,4.914442162902122
28215,2706109,Ouro Branco,AL,Alagoas,Ouro Branco - AL,2017-11-01,2017,11,8,VIVO,700,0,0,1,1,0.0,0.9144421629021219,4.914442162902122
28231,2706208,Palestina,AL,Alagoas,Palestina - AL,2018-03-01,2018,3,4,VIVO,700,0,0,1,1,0.0,0.5859000684462696,4.58590006844627
28258,2706307,Palmeira Dos Índios,AL,Alagoas,Palmeira dos Índios - AL,2013-06-01,2013,6,21,TIM,2500,0,1,1,1,1.3333333333333333,5.333333333333333,9.333333333333334
28274,2706406,Pão De Açúcar,AL,Alagoas,Pão de Açúcar - AL,2017-11-01,2017,11,3,VIVO,700,0,0,1,1,0.0,0.9144421629021219,4.914442162902122
28290,2706505,Passo De Camaragibe,AL,Alagoas,Passo de Camaragibe - AL,2019-02-01,2019,2,1,VIVO,700,0,0,0,1,0.0,0.0,3.6632443531827517
28312,2706604,Paulo Jacinto,AL,Alagoas,Paulo Jacinto - AL,2021-12-01,2021,12,1,TIM,700,0,0,0,1,0.0,0.0,0.8323066392881588
28339,2706703,Penedo,AL,Alagoas,Penedo - AL,2012-04-01,2012,4,7,CLARO,2500,0,1,1,1,2.4996577686516086,6.499657768651608,10.499657768651609
28371,2706901,Pilar,AL,Alagoas,Pilar - AL,2015-11-01,2015,11,8,VIVO,2500,0,0,1,1,0.0,2.915811088295688,6.915811088295688
28398,2707008,Pindoba,AL,Alagoas,Pindoba - AL,2021-06-01,2021,6,1,TIM,700,0,0,0,1,0.0,0.0,1.3333333333333333
28410,2707107,Piranhas,AL,Alagoas,Piranhas - AL,2016-12-01,2016,12,3,VIVO,700,0,0,1,1,0.0,1.8316221765913758,5.831622176591376
28436,2707206,Poço Das Trincheiras,AL,Alagoas,Poço das Trincheiras - AL,2020-10-01,2020,10,2,TIM,700,0,0,0,1,0.0,0.0,1.998631074606434
28452,2707305,Porto Calvo,AL,Alagoas,Porto Calvo - AL,2022-11-01,2022,11,6,VIVO,700,0,0,0,0,0.0,0.0,0.0
28517,2707602,Quebrangulo,AL,Alagoas,Quebrangulo - AL,2015-11-01,2015,11,9,VIVO,700,0,0,1,1,0.0,2.915811088295688,6.915811088295688
28533,2707701,Rio Largo,AL,Alagoas,Rio Largo - AL,2017-09-01,2017,9,12,VIVO,700,0,0,1,1,0.0,1.08145106091718,5.08145106091718
28550,2707800,Roteiro,AL,Alagoas,Roteiro - AL,2019-12-01,2019,12,4,VIVO,700,0,0,0,1,0.0,0.0,2.833675564681725
28576,2707909,Santa Luzia Do Norte,AL,Alagoas,Santa Luzia do Norte - AL,2018-12-01,2018,12,8,VIVO,2500,0,0,0,1,0.0,0.0,3.8329911019849416
28592,2708006,Santana Do Ipanema,AL,Alagoas,Santana do Ipanema - AL,2016-03-01,2016,3,23,TIM,2500,0,0,1,1,0.0,2.5845311430527036,6.584531143052704
28614,2708105,Santana Do Mundaú,AL,Alagoas,Santana do Mundaú - AL,2022-05-01,2022,5,2,TIM,700,0,0,0,1,0.0,0.0,0.4188911704312115
28657,2708303,São José Da Laje,AL,Alagoas,São José da Laje - AL,2016-02-01,2016,2,8,VIVO,2500,0,0,1,1,0.0,2.6639288158795345,6.663928815879535
28673,2708402,São José Da Tapera,AL,Alagoas,São José da Tapera - AL,2013-01-01,2013,1,3,VIVO,2500,0,1,1,1,1.7467488021902806,5.746748802190281,9.74674880219028
28690,2708501,São Luís Do Quitunde,AL,Alagoas,São Luís do Quitunde - AL,2015-11-01,2015,11,6,VIVO,700,0,0,1,1,0.0,2.915811088295688,6.915811088295688
28711,2708600,São Miguel Dos Campos,AL,Alagoas,São Miguel dos Campos - AL,2012-04-01,2012,4,20,VIVO,700,0,1,1,1,2.4996577686516086,6.499657768651608,10.499657768651609
28738,2708709,São Miguel Dos Milagres,AL,Alagoas,São Miguel dos Milagres - AL,2018-12-01,2018,12,14,VIVO,700,0,0,0,1,0.0,0.0,3.8329911019849416
28754,2708808,São Sebastião,AL,Alagoas,São Sebastião - AL,2017-06-01,2017,6,5,VIVO,2500,0,0,1,1,0.0,1.3333333333333333,5.333333333333333
28797,2709004,Tanque D'Arca,AL,Alagoas,Tanque d'Arca - AL,2021-09-01,2021,9,1,TIM,700,0,0,0,1,0.0,0.0,1.08145106091718
28851,2709301,União Dos Palmares,AL,Alagoas,União dos Palmares - AL,2015-01-01,2015,1,17,CLARO,2500,0,0,1,1,0.0,3.7481177275838466,7.748117727583847
28878,2709400,Viçosa,AL,Alagoas,Viçosa - AL,2022-07-01,2022,7,4,TIM,2500,0,0,0,1,0.0,0.0,0.2518822724161533
28916,2708956,Senador Rui Palmeira,AL,Alagoas,Senador Rui Palmeira - AL,2020-10-01,2020,10,2,TIM,700,0,0,0,1,0.0,0.0,1.998631074606434
28932,2709152,Teotônio Vilela,AL,Alagoas,Teotônio Vilela - AL,2016-03-01,2016,3,9,VIVO,700,0,0,1,1,0.0,2.5845311430527036,6.584531143052704
30007,2919553,Luís Eduardo Magalhães,BA,Bahia,Luís Eduardo Magalhães - BA,2012-08-01,2012,8,79,CLARO,2500,0,1,1,1,2.1656399726214923,6.165639972621492,10.165639972621491
30015,2605459,Fernando De Noronha,PE,Pernambuco,Fernando de Noronha - PE,2012-07-01,2012,7,2,VIVO,2500,0,1,1,1,2.2505133470225873,6.250513347022587,10.250513347022586
30031,2401453,Baraúna,RN,Rio Grande Do Norte,Baraúna - RN,2017-05-01,2017,5,2,TIM,700,0,0,1,1,0.0,1.4182067077344285,5.418206707734429
30058,2910727,Eunápolis,BA,Bahia,Eunápolis - BA,2012-03-01,2012,3,189,VIVO,2500,0,1,1,1,2.5845311430527036,6.584531143052704,10.584531143052704
30660,2917334,Iuiu,BA,Bahia,Iuiú - BA,2015-11-01,2015,11,5,TIM,700,0,0,1,1,0.0,2.915811088295688,6.915811088295688
30678,2917359,Jaborandi,BA,Bahia,Jaborandi - BA,2021-08-01,2021,8,8,CLARO,700,0,0,0,1,0.0,0.0,1.1663244353182751
30694,2918555,Jussari,BA,Bahia,Jussari - BA,2022-04-01,2022,4,1,TIM,700,0,0,0,1,0.0,0.0,0.5010266940451745
30716,2901155,América Dourada,BA,Bahia,América Dourada - BA,2012-06-01,2012,6,10,TIM,700,0,1,1,1,2.3326488706365502,6.33264887063655,10.33264887063655
30732,2902252,Arataca,BA,Bahia,Arataca - BA,2021-10-01,2021,10,2,TIM,700,0,0,0,1,0.0,0.0,0.999315537303217
30759,2903235,Barro Alto,BA,Bahia,Barro Alto - BA,2017-07-01,2017,7,12,CLARO,700,0,0,1,1,0.0,1.2511978097193703,5.25119780971937
30775,2903276,Barrocas,BA,Bahia,Barrocas - BA,2015-10-01,2015,10,3,CLARO,700,0,0,1,1,0.0,3.0006844626967832,7.000684462696783
30791,2904753,Buritirama,BA,Bahia,Buritirama - BA,2015-11-01,2015,11,5,CLARO,700,0,0,1,1,0.0,2.915811088295688,6.915811088295688
30813,2906857,Capela Do Alto Alegre,BA,Bahia,Capela do Alto Alegre - BA,2022-01-01,2022,1,1,TIM,700,0,0,0,1,0.0,0.0,0.7474332648870636
30830,2906873,Capim Grosso,BA,Bahia,Capim Grosso - BA,2021-11-01,2021,11,1,CLARO,700,0,0,0,1,0.0,0.0,0.9144421629021219
30856,2906824,Canudos,BA,Bahia,Canudos - BA,2019-04-01,2019,4,3,VIVO,700,0,0,0,1,0.0,0.0,3.5017111567419574
30872,2910057,Dias D'Ávila,BA,Bahia,Dias d'Ávila - BA,2015-04-01,2015,4,14,CLARO,2500,0,0,1,1,0.0,3.5017111567419574,7.501711156741957
30899,2910750,Fátima,BA,Bahia,Fátima - BA,2022-05-01,2022,5,1,TIM,700,0,0,0,1,0.0,0.0,0.4188911704312115
30937,2911253,Gavião,BA,Bahia,Gavião - BA,2021-10-01,2021,10,1,TIM,700,0,0,0,1,0.0,0.0,0.999315537303217
30953,2911659,Guajeru,BA,Bahia,Guajeru - BA,2021-07-01,2021,7,1,TIM,700,0,0,0,1,0.0,0.0,1.2511978097193703
30970,2911857,Heliópolis,BA,Bahia,Heliópolis - BA,2020-09-01,2020,9,5,TIM,700,0,0,0,1,0.0,0.0,2.080766598220397
30996,2918357,João Dourado,BA,Bahia,João Dourado - BA,2015-01-01,2015,1,18,TIM,2500,0,0,1,1,0.0,3.7481177275838466,7.748117727583847
31038,2800209,Aquidabã,SE,Sergipe,Aquidabã - SE,2021-06-01,2021,6,7,VIVO,2500,0,0,0,1,0.0,0.0,1.3333333333333333
31054,2800308,Aracaju,SE,Sergipe,Aracaju - SE,2012-03-01,2012,3,388,VIVO,2500,0,1,1,1,2.5845311430527036,6.584531143052704,10.584531143052704
31070,2800407,Arauá,SE,Sergipe,Arauá - SE,2022-05-01,2022,5,1,TIM,700,0,0,0,1,0.0,0.0,0.4188911704312115
31119,2800605,Barra Dos Coqueiros,SE,Sergipe,Barra dos Coqueiros - SE,2014-06-01,2014,6,10,CLARO,2500,0,1,1,1,0.33401779603011633,4.334017796030117,8.334017796030116
31135,2800704,Brejo Grande,SE,Sergipe,Brejo Grande - SE,2014-12-01,2014,12,3,TIM,700,0,0,1,1,0.0,3.8329911019849416,7.832991101984942
31151,2800670,Boquim,SE,Sergipe,Boquim - SE,2012-03-01,2012,3,1,VIVO,2500,0,1,1,1,2.5845311430527036,6.584531143052704,10.584531143052704
31194,2801009,Campo Do Brito,SE,Sergipe,Campo do Brito - SE,2015-07-01,2015,7,5,VIVO,700,0,0,1,1,0.0,3.252566735112936,7.252566735112937
31232,2801207,Canindé De São Francisco,SE,Sergipe,Canindé de São Francisco - SE,2014-07-01,2014,7,10,VIVO,2500,0,1,1,1,0.2518822724161533,4.251882272416153,8.251882272416154
31259,2801306,Capela,SE,Sergipe,Capela - SE,2014-08-01,2014,8,9,VIVO,2500,0,1,1,1,0.16700889801505817,4.167008898015058,8.167008898015059
31275,2801405,Carira,SE,Sergipe,Carira - SE,2014-08-01,2014,8,8,TIM,2500,0,1,1,1,0.16700889801505817,4.167008898015058,8.167008898015059
31291,2801504,Carmópolis,SE,Sergipe,Carmópolis - SE,2012-03-01,2012,3,3,VIVO,2500,0,1,1,1,2.5845311430527036,6.584531143052704,10.584531143052704
31313,2801603,Cedro De São João,SE,Sergipe,Cedro de São João - SE,2014-10-01,2014,10,4,VIVO,2500,0,0,1,1,0.0,4.0,8.0
31330,2801702,Cristinápolis,SE,Sergipe,Cristinápolis - SE,2015-07-01,2015,7,12,TIM,2500,0,0,1,1,0.0,3.252566735112936,7.252566735112937
31356,2804458,Nossa Senhora Aparecida,SE,Sergipe,Nossa Senhora Aparecida - SE,2021-10-01,2021,10,1,TIM,700,0,0,0,1,0.0,0.0,0.999315537303217
31399,2802007,Divina Pastora,SE,Sergipe,Divina Pastora - SE,2015-01-01,2015,1,5,CLARO,700,0,0,1,1,0.0,3.7481177275838466,7.748117727583847
31410,2802106,Estância,SE,Sergipe,Estância - SE,2012-03-01,2012,3,32,VIVO,2500,0,1,1,1,2.5845311430527036,6.584531143052704,10.584531143052704
31453,2802304,Frei Paulo,SE,Sergipe,Frei Paulo - SE,2015-07-01,2015,7,10,VIVO,700,0,0,1,1,0.0,3.252566735112936,7.252566735112937
31470,2802502,General Maynard,SE,Sergipe,General Maynard - SE,2014-10-01,2014,10,3,VIVO,2500,0,0,1,1,0.0,4.0,8.0
31496,2802403,Gararu,SE,Sergipe,Gararu - SE,2014-08-01,2014,8,5,VIVO,2500,0,1,1,1,0.16700889801505817,4.167008898015058,8.167008898015059
31534,2802700,Ilha Das Flores,SE,Sergipe,Ilha das Flores - SE,2022-05-01,2022,5,1,VIVO,700,0,0,0,1,0.0,0.0,0.4188911704312115
31577,2802908,Itabaiana,SE,Sergipe,Itabaiana - SE,2012-03-01,2012,3,43,VIVO,700,0,1,1,1,2.5845311430527036,6.584531143052704,10.584531143052704
31593,2803005,Itabaianinha,SE,Sergipe,Itabaianinha - SE,2014-08-01,2014,8,5,VIVO,2500,0,1,1,1,0.16700889801505817,4.167008898015058,8.167008898015059
31631,2803203,Itaporanga D'Ajuda,SE,Sergipe,Itaporanga d'Ajuda - SE,2014-08-01,2014,8,4,VIVO,2500,0,1,1,1,0.16700889801505817,4.167008898015058,8.167008898015059
31658,2803302,Japaratuba,SE,Sergipe,Japaratuba - SE,2014-08-01,2014,8,13,VIVO,2500,0,1,1,1,0.16700889801505817,4.167008898015058,8.167008898015059
31674,2803401,Japoatã,SE,Sergipe,Japoatã - SE,2014-06-01,2014,6,2,TIM,700,0,1,1,1,0.33401779603011633,4.334017796030117,8.334017796030116
31690,2803500,Lagarto,SE,Sergipe,Lagarto - SE,2014-06-01,2014,6,14,VIVO,2500,0,1,1,1,0.33401779603011633,4.334017796030117,8.334017796030116
31712,2803609,Laranjeiras,SE,Sergipe,Laranjeiras - SE,2017-02-01,2017,2,5,CLARO,700,0,0,1,1,0.0,1.6618754277891854,5.661875427789186
31739,2803708,Macambira,SE,Sergipe,Macambira - SE,2016-11-01,2016,11,3,VIVO,700,0,0,1,1,0.0,1.9137577002053388,5.9137577002053385
31798,2804003,Maruim,SE,Sergipe,Maruim - SE,2015-07-01,2015,7,6,VIVO,700,0,0,1,1,0.0,3.252566735112936,7.252566735112937
31810,2804102,Moita Bonita,SE,Sergipe,Moita Bonita - SE,2021-10-01,2021,10,1,TIM,700,0,0,0,1,0.0,0.0,0.999315537303217
31836,2804201,Monte Alegre De Sergipe,SE,Sergipe,Monte Alegre de Sergipe - SE,2021-10-01,2021,10,1,TIM,700,0,0,0,1,0.0,0.0,0.999315537303217
31852,2804300,Muribeca,SE,Sergipe,Muribeca - SE,2022-05-01,2022,5,1,TIM,700,0,0,0,1,0.0,0.0,0.4188911704312115
31879,2804409,Neópolis,SE,Sergipe,Neópolis - SE,2014-06-01,2014,6,1,VIVO,2500,0,1,1,1,0.33401779603011633,4.334017796030117,8.334017796030116
31895,2804508,Nossa Senhora Da Glória,SE,Sergipe,Nossa Senhora da Glória - SE,2012-03-01,2012,3,8,VIVO,2500,0,1,1,1,2.5845311430527036,6.584531143052704,10.584531143052704
31917,2804607,Nossa Senhora Das Dores,SE,Sergipe,Nossa Senhora das Dores - SE,2022-02-01,2022,2,8,VIVO,700,0,0,0,1,0.0,0.0,0.6625598904859685
31933,2804706,Nossa Senhora De Lourdes,SE,Sergipe,Nossa Senhora de Lourdes - SE,2021-10-01,2021,10,1,TIM,700,0,0,0,1,0.0,0.0,0.999315537303217
31950,2804805,Nossa Senhora Do Socorro,SE,Sergipe,Nossa Senhora do Socorro - SE,2012-03-01,2012,3,205,TIM,2500,0,1,1,1,2.5845311430527036,6.584531143052704,10.584531143052704
31976,2804904,Pacatuba,SE,Sergipe,Pacatuba - SE,2014-08-01,2014,8,2,VIVO,2500,0,1,1,1,0.16700889801505817,4.167008898015058,8.167008898015059
32018,2805109,Pedrinhas,SE,Sergipe,Pedrinhas - SE,2012-03-01,2012,3,6,TIM,700,0,1,1,1,2.5845311430527036,6.584531143052704,10.584531143052704
32034,2805208,Pinhão,SE,Sergipe,Pinhão - SE,2022-05-01,2022,5,1,TIM,700,0,0,0,1,0.0,0.0,0.4188911704312115
32050,2805307,Pirambu,SE,Sergipe,Pirambu - SE,2021-06-01,2021,6,5,VIVO,2500,0,0,0,1,0.0,0.0,1.3333333333333333
32077,2805406,Poço Redondo,SE,Sergipe,Poço Redondo - SE,2014-08-01,2014,8,10,VIVO,2500,0,1,1,1,0.16700889801505817,4.167008898015058,8.167008898015059
32093,2805505,Poço Verde,SE,Sergipe,Poço Verde - SE,2015-05-01,2015,5,18,CLARO,700,0,0,1,1,0.0,3.4195756331279945,7.4195756331279945
32115,2805604,Porto Da Folha,SE,Sergipe,Porto da Folha - SE,2014-08-01,2014,8,3,VIVO,2500,0,1,1,1,0.16700889801505817,4.167008898015058,8.167008898015059
32131,2805703,Propriá,SE,Sergipe,Propriá - SE,2012-03-01,2012,3,8,VIVO,2500,0,1,1,1,2.5845311430527036,6.584531143052704,10.584531143052704
32174,2805901,Riachuelo,SE,Sergipe,Riachuelo - SE,2022-05-01,2022,5,1,TIM,700,0,0,0,1,0.0,0.0,0.4188911704312115
32212,2806107,Rosário Do Catete,SE,Sergipe,Rosário do Catete - SE,2014-08-01,2014,8,1,VIVO,2500,0,1,1,1,0.16700889801505817,4.167008898015058,8.167008898015059
32239,2806206,Salgado,SE,Sergipe,Salgado - SE,2022-08-01,2022,8,1,TIM,700,0,0,0,1,0.0,0.0,0.16700889801505817
32310,2806602,Santo Amaro Das Brotas,SE,Sergipe,Santo Amaro das Brotas - SE,2022-05-01,2022,5,1,TIM,700,0,0,0,1,0.0,0.0,0.4188911704312115
32336,2806701,São Cristóvão,SE,Sergipe,São Cristóvão - SE,2012-03-01,2012,3,20,VIVO,700,0,1,1,1,2.5845311430527036,6.584531143052704,10.584531143052704
32352,2806800,São Domingos,SE,Sergipe,São Domingos - SE,2016-01-01,2016,1,4,CLARO,700,0,0,1,1,0.0,2.74880219028063,6.74880219028063
32379,2806909,São Francisco,SE,Sergipe,São Francisco - SE,2021-06-01,2021,6,2,VIVO,700,0,0,0,1,0.0,0.0,1.3333333333333333
32417,2807105,Simão Dias,SE,Sergipe,Simão Dias - SE,2014-08-01,2014,8,13,VIVO,700,0,1,1,1,0.16700889801505817,4.167008898015058,8.167008898015059
32433,2807204,Siriri,SE,Sergipe,Siriri - SE,2021-10-01,2021,10,1,TIM,700,0,0,0,1,0.0,0.0,0.999315537303217
32450,2807303,Telha,SE,Sergipe,Telha - SE,2021-09-01,2021,9,4,VIVO,700,0,0,0,1,0.0,0.0,1.08145106091718
32476,2807402,Tobias Barreto,SE,Sergipe,Tobias Barreto - SE,2012-03-01,2012,3,9,VIVO,2500,0,1,1,1,2.5845311430527036,6.584531143052704,10.584531143052704
32492,2807501,Tomar Do Geru,SE,Sergipe,Tomar do Geru - SE,2021-07-01,2021,7,5,TIM,2500,0,0,0,1,0.0,0.0,1.2511978097193703
32514,2807600,Umbaúba,SE,Sergipe,Umbaúba - SE,2012-03-01,2012,3,3,VIVO,2500,0,1,1,1,2.5845311430527036,6.584531143052704,10.584531143052704
33014,2900108,Abaíra,BA,Bahia,Abaíra - BA,2016-01-01,2016,1,4,CLARO,700,0,0,1,1,0.0,2.74880219028063,6.74880219028063
33030,2900207,Abaré,BA,Bahia,Abaré - BA,2022-01-01,2022,1,2,TIM,700,0,0,0,1,0.0,0.0,0.7474332648870636
33057,2900306,Acajutiba,BA,Bahia,Acajutiba - BA,2015-03-01,2015,3,8,CLARO,700,0,0,1,1,0.0,3.586584531143053,7.586584531143052
33065,2900355,Adustina,BA,Bahia,Adustina - BA,2021-08-01,2021,8,1,TIM,700,0,0,0,1,0.0,0.0,1.1663244353182751
33073,2900405,Água Fria,BA,Bahia,Água Fria - BA,2022-05-01,2022,5,1,TIM,700,0,0,0,1,0.0,0.0,0.4188911704312115
33090,2900504,Érico Cardoso,BA,Bahia,Érico Cardoso - BA,2015-10-01,2015,10,6,VIVO,700,0,0,1,1,0.0,3.0006844626967832,7.000684462696783
33111,2900603,Aiquara,BA,Bahia,Aiquara - BA,2019-11-01,2019,11,5,TIM,700,0,0,0,1,0.0,0.0,2.915811088295688
33138,2900702,Alagoinhas,BA,Bahia,Alagoinhas - BA,2012-03-01,2012,3,151,VIVO,2500,0,1,1,1,2.5845311430527036,6.584531143052704,10.584531143052704
33154,2900801,Alcobaça,BA,Bahia,Alcobaça - BA,2018-09-01,2018,9,7,TIM,700,0,0,1,1,0.0,0.08213552361396304,4.082135523613963
33197,2901007,Amargosa,BA,Bahia,Amargosa - BA,2015-11-01,2015,11,6,VIVO,700,0,0,1,1,0.0,2.915811088295688,6.915811088295688
33219,2901106,Amélia Rodrigues,BA,Bahia,Amélia Rodrigues - BA,2013-04-01,2013,4,4,CLARO,700,0,1,1,1,1.5003422313483916,5.500342231348392,9.500342231348391
33235,2901205,Anagé,BA,Bahia,Anagé - BA,2012-03-01,2012,3,2,VIVO,2500,0,1,1,1,2.5845311430527036,6.584531143052704,10.584531143052704
33251,2901304,Andaraí,BA,Bahia,Andaraí - BA,2018-01-01,2018,1,2,CLARO,700,0,0,1,1,0.0,0.7474332648870636,4.747433264887063
33260,2901353,Andorinha,BA,Bahia,Andorinha - BA,2015-10-01,2015,10,4,CLARO,700,0,0,1,1,0.0,3.0006844626967832,7.000684462696783
33278,2901403,Angical,BA,Bahia,Angical - BA,2021-07-01,2021,7,1,TIM,700,0,0,0,1,0.0,0.0,1.2511978097193703
33294,2901502,Anguera,BA,Bahia,Anguera - BA,2021-07-01,2021,7,1,TIM,700,0,0,0,1,0.0,0.0,1.2511978097193703
33316,2901601,Antas,BA,Bahia,Antas - BA,2012-03-01,2012,3,2,TIM,700,0,1,1,1,2.5845311430527036,6.584531143052704,10.584531143052704
33332,2901700,Antônio Cardoso,BA,Bahia,Antônio Cardoso - BA,2021-11-01,2021,11,2,TIM,700,0,0,0,1,0.0,0.0,0.9144421629021219
33359,2901809,Antônio Gonçalves,BA,Bahia,Antônio Gonçalves - BA,2015-11-01,2015,11,4,CLARO,700,0,0,1,1,0.0,2.915811088295688,6.915811088295688
33375,2901908,Aporá,BA,Bahia,Aporá - BA,2021-05-01,2021,5,3,TIM,700,0,0,0,1,0.0,0.0,1.4182067077344285
33383,2902054,Araçás,BA,Bahia,Araças - BA,2015-10-01,2015,10,6,CLARO,700,0,0,1,1,0.0,3.0006844626967832,7.000684462696783
33391,2902005,Aracatu,BA,Bahia,Aracatu - BA,2022-01-01,2022,1,1,TIM,700,0,0,0,1,0.0,0.0,0.7474332648870636
33405,2901957,Apuarema,BA,Bahia,Apuarema - BA,2021-07-01,2021,7,1,TIM,700,0,0,0,1,0.0,0.0,1.2511978097193703
33413,2902104,Araci,BA,Bahia,Araci - BA,2017-09-01,2017,9,19,TIM,700,0,0,1,1,0.0,1.08145106091718,5.08145106091718
33430,2902203,Aramari,BA,Bahia,Aramari - BA,2022-06-01,2022,6,1,VIVO,700,0,0,0,1,0.0,0.0,0.33401779603011633
33456,2902302,Aratuípe,BA,Bahia,Aratuípe - BA,2022-04-01,2022,4,2,TIM,700,0,0,0,1,0.0,0.0,0.5010266940451745
33472,2902401,Aurelino Leal,BA,Bahia,Aurelino Leal - BA,2022-04-01,2022,4,1,CLARO,700,0,0,0,1,0.0,0.0,0.5010266940451745
33499,2902500,Baianópolis,BA,Bahia,Baianópolis - BA,2021-08-01,2021,8,1,TIM,700,0,0,0,1,0.0,0.0,1.1663244353182751
33510,2902609,Baixa Grande,BA,Bahia,Baixa Grande - BA,2021-08-01,2021,8,11,TIM,700,0,0,0,1,0.0,0.0,1.1663244353182751
33529,2902658,Banzaê,BA,Bahia,Banzaê - BA,2015-12-01,2015,12,7,TIM,2500,0,0,1,1,0.0,2.833675564681725,6.833675564681725
33537,2902708,Barra,BA,Bahia,Barra - BA,2013-11-01,2013,11,6,VIVO,700,0,1,1,1,0.9144421629021219,4.914442162902122,8.914442162902121
33553,2902807,Barra Da Estiva,BA,Bahia,Barra da Estiva - BA,2022-05-01,2022,5,8,TIM,700,0,0,0,1,0.0,0.0,0.4188911704312115
33570,2902906,Barra Do Choça,BA,Bahia,Barra do Choça - BA,2021-09-01,2021,9,3,VIVO,700,0,0,0,1,0.0,0.0,1.08145106091718
33596,2903003,Barra Do Mendes,BA,Bahia,Barra do Mendes - BA,2017-07-01,2017,7,4,CLARO,700,0,0,1,1,0.0,1.2511978097193703,5.25119780971937
33618,2903102,Barra Do Rocha,BA,Bahia,Barra do Rocha - BA,2022-04-01,2022,4,1,TIM,700,0,0,0,1,0.0,0.0,0.5010266940451745
